QSPRID	pchembl_value_Mean_Label	pchembl_value_Mean_Prediction	Fold
A2A_LIGANDS_2600	7.62	7.182	8.0
A2A_LIGANDS_3932	7.45	6.838	8.0
A2A_LIGANDS_1249	8.74	8.886	8.0
A2A_LIGANDS_719	7.15	7.212	8.0
A2A_LIGANDS_151	5.797	6.239	8.0
A2A_LIGANDS_1660	6.62	7.242	8.0
A2A_LIGANDS_3865	5.0	8.386	8.0
A2A_LIGANDS_2892	5.66	6.692	8.0
A2A_LIGANDS_1475	5.11	5.402	8.0
A2A_LIGANDS_2902	7.28	7.298	8.0
A2A_LIGANDS_2461	6.49	6.424	8.0
A2A_LIGANDS_1374	8.3	7.572	8.0
A2A_LIGANDS_1368	5.69	5.305	8.0
A2A_LIGANDS_1179	6.66	6.704	8.0
A2A_LIGANDS_1926	8.555	9.098	8.0
A2A_LIGANDS_2303	6.12	6.126	8.0
A2A_LIGANDS_342	8.28	8.151	8.0
A2A_LIGANDS_2354	8.06	8.408	8.0
A2A_LIGANDS_3639	6.11	5.966	8.0
A2A_LIGANDS_84	8.82	6.675	8.0
A2A_LIGANDS_3299	7.8	7.564	8.0
A2A_LIGANDS_961	6.4	5.989	8.0
A2A_LIGANDS_290	7.15	7.146	8.0
A2A_LIGANDS_3415	7.69	7.042	8.0
A2A_LIGANDS_1624	7.66	6.962	8.0
A2A_LIGANDS_2498	6.31	6.465	8.0
A2A_LIGANDS_584	6.25	6.432	8.0
A2A_LIGANDS_2500	6.82	7.214	8.0
A2A_LIGANDS_2728	5.04	5.524	8.0
A2A_LIGANDS_800	8.07	7.594	8.0
A2A_LIGANDS_344	6.23	6.723	8.0
A2A_LIGANDS_1671	6.51	8.914	8.0
A2A_LIGANDS_3139	7.58	7.766	8.0
A2A_LIGANDS_1142	7.495	6.286	8.0
A2A_LIGANDS_2460	8.05	7.894	8.0
A2A_LIGANDS_1825	5.8	5.422	8.0
A2A_LIGANDS_3532	6.22	6.314	8.0
A2A_LIGANDS_1014	8.74	8.18	8.0
A2A_LIGANDS_1208	5.45	5.756	8.0
A2A_LIGANDS_2044	5.96	6.038	8.0
A2A_LIGANDS_690	10.38	9.52	8.0
A2A_LIGANDS_3001	6.803	7.884	8.0
A2A_LIGANDS_2813	11.0	8.886	8.0
A2A_LIGANDS_118	5.75	6.042	8.0
A2A_LIGANDS_281	5.94	6.05	8.0
A2A_LIGANDS_2392	5.05	5.58	8.0
A2A_LIGANDS_1316	5.7	6.366	8.0
A2A_LIGANDS_2358	6.41	7.752	8.0
A2A_LIGANDS_861	5.42	6.58	8.0
A2A_LIGANDS_1977	7.75	7.1	8.0
A2A_LIGANDS_2946	6.21	7.532	8.0
A2A_LIGANDS_873	7.1	6.884	8.0
A2A_LIGANDS_1925	6.82	6.178	8.0
A2A_LIGANDS_3750	7.92	7.602	8.0
A2A_LIGANDS_3862	6.85	7.405	8.0
A2A_LIGANDS_2552	8.749	7.112	8.0
A2A_LIGANDS_2403	6.63	6.494	8.0
A2A_LIGANDS_4040	5.6	5.14	8.0
A2A_LIGANDS_1050	7.8	8.471	8.0
A2A_LIGANDS_590	7.75	7.188	8.0
A2A_LIGANDS_1710	5.48	6.738	8.0
A2A_LIGANDS_2571	7.6	7.148	8.0
A2A_LIGANDS_3226	7.64	7.512	8.0
A2A_LIGANDS_425	4.52	6.85	8.0
A2A_LIGANDS_3679	6.19	6.744	8.0
A2A_LIGANDS_1285	8.22	8.018	8.0
A2A_LIGANDS_2162	7.14	6.662	8.0
A2A_LIGANDS_1137	5.79	5.962	8.0
A2A_LIGANDS_1199	9.3	8.848	8.0
A2A_LIGANDS_37	6.84	6.84	8.0
A2A_LIGANDS_39	7.13	6.238	8.0
A2A_LIGANDS_2781	6.84	6.562	8.0
A2A_LIGANDS_2452	5.7	6.7	8.0
A2A_LIGANDS_2769	6.52	6.62	8.0
A2A_LIGANDS_271	7.05	7.028	8.0
A2A_LIGANDS_476	7.19	7.982	8.0
A2A_LIGANDS_1914	6.88	7.53	8.0
A2A_LIGANDS_2847	5.31	7.004	8.0
A2A_LIGANDS_2684	6.38	6.614	8.0
A2A_LIGANDS_710	5.605	6.083	8.0
A2A_LIGANDS_3521	5.49	6.578	8.0
A2A_LIGANDS_1561	8.23	7.617	8.0
A2A_LIGANDS_1112	6.59	7.136	8.0
A2A_LIGANDS_2421	8.2	7.96	8.0
A2A_LIGANDS_1508	6.97	7.136	8.0
A2A_LIGANDS_3410	7.0	9.848	8.0
A2A_LIGANDS_2978	8.11	8.014	8.0
A2A_LIGANDS_2120	7.77	7.701	8.0
A2A_LIGANDS_1622	6.36	6.916	8.0
A2A_LIGANDS_1301	7.43	6.648	8.0
A2A_LIGANDS_2106	7.28	6.646	8.0
A2A_LIGANDS_592	8.4	6.98	8.0
A2A_LIGANDS_2636	8.7	8.326	8.0
A2A_LIGANDS_745	6.09	6.89	8.0
A2A_LIGANDS_329	6.66	6.556	8.0
A2A_LIGANDS_2516	6.15	6.39	8.0
A2A_LIGANDS_2538	9.483	7.704	8.0
A2A_LIGANDS_1111	5.86	6.392	8.0
A2A_LIGANDS_327	6.64	7.098	8.0
A2A_LIGANDS_1481	7.12	7.96	8.0
A2A_LIGANDS_768	9.3	6.729	8.0
A2A_LIGANDS_1879	8.11	8.27	8.0
A2A_LIGANDS_1203	6.92	6.858	8.0
A2A_LIGANDS_2394	6.24	5.827	8.0
A2A_LIGANDS_385	5.96	5.448	8.0
A2A_LIGANDS_1928	6.62	6.462	8.0
A2A_LIGANDS_2674	7.3	8.219	8.0
A2A_LIGANDS_2645	7.09	6.54	8.0
A2A_LIGANDS_419	5.6	6.084	8.0
A2A_LIGANDS_3770	5.38	5.188	8.0
A2A_LIGANDS_2190	7.49	7.386	8.0
A2A_LIGANDS_2306	6.64	5.774	8.0
A2A_LIGANDS_1573	6.52	7.712	8.0
A2A_LIGANDS_3626	8.16	7.974	8.0
A2A_LIGANDS_2187	6.68	6.558	8.0
A2A_LIGANDS_2883	5.01	6.91	8.0
A2A_LIGANDS_2373	6.49	6.792	8.0
A2A_LIGANDS_2595	6.14	5.88	8.0
A2A_LIGANDS_622	7.24	6.946	8.0
A2A_LIGANDS_1493	5.38	5.714	8.0
A2A_LIGANDS_125	5.1	7.158	8.0
A2A_LIGANDS_2055	9.0	8.943	8.0
A2A_LIGANDS_2397	7.88	7.97	8.0
A2A_LIGANDS_2286	6.1	6.178	8.0
A2A_LIGANDS_3070	8.52	7.97	8.0
A2A_LIGANDS_2581	6.55	6.268	8.0
A2A_LIGANDS_359	7.28	6.258	8.0
A2A_LIGANDS_758	6.4	6.904	8.0
A2A_LIGANDS_1358	7.3	6.742	8.0
A2A_LIGANDS_673	8.44	8.038	8.0
A2A_LIGANDS_3554	5.69	5.857	8.0
A2A_LIGANDS_3044	8.3	8.064	8.0
A2A_LIGANDS_1668	5.92	6.08	8.0
A2A_LIGANDS_223	6.91	6.688	8.0
A2A_LIGANDS_2871	6.64	5.94	8.0
A2A_LIGANDS_2930	6.84	6.69	8.0
A2A_LIGANDS_2779	8.04	8.242	8.0
A2A_LIGANDS_2745	5.8	5.794	8.0
A2A_LIGANDS_667	7.54	6.846	8.0
A2A_LIGANDS_133	8.06	8.118	8.0
A2A_LIGANDS_504	6.8	6.616	8.0
A2A_LIGANDS_3970	5.59	6.828	8.0
A2A_LIGANDS_2523	5.99	6.988	8.0
A2A_LIGANDS_713	7.7	7.974	8.0
A2A_LIGANDS_1217	5.4	5.22	8.0
A2A_LIGANDS_3414	6.43	7.52	8.0
A2A_LIGANDS_2539	6.92	7.078	8.0
A2A_LIGANDS_953	7.42	7.496	8.0
A2A_LIGANDS_1156	5.88	6.91	8.0
A2A_LIGANDS_3441	8.24	7.512	8.0
A2A_LIGANDS_3350	7.08	6.426	8.0
A2A_LIGANDS_884	6.68	6.238	8.0
A2A_LIGANDS_4003	7.51	7.208	8.0
A2A_LIGANDS_850	7.38	7.688	8.0
A2A_LIGANDS_3801	6.0	6.83	8.0
A2A_LIGANDS_1365	8.02	8.886	8.0
A2A_LIGANDS_1296	8.05	7.866	8.0
A2A_LIGANDS_872	5.4	6.518	8.0
A2A_LIGANDS_1122	6.38	7.916	8.0
A2A_LIGANDS_675	6.63	7.264	8.0
A2A_LIGANDS_728	7.672	7.494	8.0
A2A_LIGANDS_3087	6.37	6.924	8.0
A2A_LIGANDS_515	6.92	6.844	8.0
A2A_LIGANDS_1312	6.21	6.978	8.0
A2A_LIGANDS_3630	8.05	7.898	8.0
A2A_LIGANDS_830	6.0	6.26	8.0
A2A_LIGANDS_119	7.44	7.384	8.0
A2A_LIGANDS_635	7.71	7.4	8.0
A2A_LIGANDS_2983	7.33	6.877	8.0
A2A_LIGANDS_2914	6.94	6.925	8.0
A2A_LIGANDS_2491	7.54	7.016	8.0
A2A_LIGANDS_574	5.4	6.584	8.0
A2A_LIGANDS_50	8.52	8.718	8.0
A2A_LIGANDS_1982	7.55	7.644	8.0
A2A_LIGANDS_1823	5.31	5.82	8.0
A2A_LIGANDS_833	8.62	8.359	8.0
A2A_LIGANDS_3425	6.7	6.58	8.0
A2A_LIGANDS_971	6.72	6.96	8.0
A2A_LIGANDS_19	6.05	6.526	8.0
A2A_LIGANDS_784	6.59	7.336	8.0
A2A_LIGANDS_1686	6.75	6.366	8.0
A2A_LIGANDS_1346	6.14	6.942	8.0
A2A_LIGANDS_3987	8.19	7.96	8.0
A2A_LIGANDS_699	7.45	6.53	8.0
A2A_LIGANDS_3710	4.77	6.712	8.0
A2A_LIGANDS_2544	8.28	7.428	8.0
A2A_LIGANDS_3835	6.62	7.826	8.0
A2A_LIGANDS_4066	5.49	5.362	8.0
A2A_LIGANDS_1069	7.06	7.97	8.0
A2A_LIGANDS_3966	5.76	6.314	8.0
A2A_LIGANDS_1634	8.905	9.185	8.0
A2A_LIGANDS_1959	5.96	6.044	8.0
A2A_LIGANDS_2811	6.04	6.626	8.0
A2A_LIGANDS_2799	5.22	6.044	8.0
A2A_LIGANDS_293	7.12	6.73	8.0
A2A_LIGANDS_3980	6.19	6.038	8.0
A2A_LIGANDS_1153	5.76	5.5	8.0
A2A_LIGANDS_3445	7.5	7.274	8.0
A2A_LIGANDS_3430	7.77	7.208	8.0
A2A_LIGANDS_2675	6.93	6.484	8.0
A2A_LIGANDS_1400	5.98	6.204	8.0
A2A_LIGANDS_3302	6.35	6.102	8.0
A2A_LIGANDS_2729	6.17	6.655	8.0
A2A_LIGANDS_1819	6.04	7.014	8.0
A2A_LIGANDS_3157	5.72	6.002	8.0
A2A_LIGANDS_1722	6.73	7.394	8.0
A2A_LIGANDS_2572	5.8	6.044	8.0
A2A_LIGANDS_3242	6.22	6.112	8.0
A2A_LIGANDS_206	9.435	7.832	8.0
A2A_LIGANDS_960	5.71	6.39	8.0
A2A_LIGANDS_2088	6.5	6.05	8.0
A2A_LIGANDS_1162	7.525	6.72	8.0
A2A_LIGANDS_2027	6.12	5.476	8.0
A2A_LIGANDS_1367	8.225	7.844	8.0
A2A_LIGANDS_763	6.31	6.226	8.0
A2A_LIGANDS_791	7.13	6.72	8.0
A2A_LIGANDS_1500	5.8	6.562	8.0
A2A_LIGANDS_3943	7.4	6.984	8.0
A2A_LIGANDS_1585	6.97	8.094	8.0
A2A_LIGANDS_1390	5.215	5.677	8.0
A2A_LIGANDS_2139	6.49	6.644	8.0
A2A_LIGANDS_1363	7.16	6.642	8.0
A2A_LIGANDS_2363	5.58	7.481	8.0
A2A_LIGANDS_2214	7.58	6.624	8.0
A2A_LIGANDS_646	6.34	6.164	8.0
A2A_LIGANDS_4032	5.62	6.984	8.0
A2A_LIGANDS_3753	9.22	8.395	8.0
A2A_LIGANDS_3632	5.29	7.292	8.0
A2A_LIGANDS_1215	6.77	7.15	8.0
A2A_LIGANDS_2853	7.35	8.32	8.0
A2A_LIGANDS_3485	5.8	6.75	8.0
A2A_LIGANDS_769	5.06	5.362	8.0
A2A_LIGANDS_2169	6.54	6.79	8.0
A2A_LIGANDS_3644	8.07	8.346	9.0
A2A_LIGANDS_1988	8.26	8.078	9.0
A2A_LIGANDS_1511	8.89	7.542	9.0
A2A_LIGANDS_3604	8.02	7.719	9.0
A2A_LIGANDS_1877	5.57	6.04	9.0
A2A_LIGANDS_247	7.64	7.204	9.0
A2A_LIGANDS_2897	8.28	7.71	9.0
A2A_LIGANDS_691	8.88	8.179	9.0
A2A_LIGANDS_3177	5.82	5.568	9.0
A2A_LIGANDS_3505	6.8	6.612	9.0
A2A_LIGANDS_915	7.57	7.108	9.0
A2A_LIGANDS_1642	7.91	7.852	9.0
A2A_LIGANDS_1957	7.32	6.818	9.0
A2A_LIGANDS_3829	6.16	6.778	9.0
A2A_LIGANDS_2330	5.88	7.13	9.0
A2A_LIGANDS_1861	7.94	7.212	9.0
A2A_LIGANDS_927	7.34	7.256	9.0
A2A_LIGANDS_612	6.75	6.68	9.0
A2A_LIGANDS_219	8.27	7.84	9.0
A2A_LIGANDS_1533	5.83	6.276	9.0
A2A_LIGANDS_3792	5.23	5.852	9.0
A2A_LIGANDS_3963	7.96	6.968	9.0
A2A_LIGANDS_1592	6.74	6.174	9.0
A2A_LIGANDS_195	8.96	6.912	9.0
A2A_LIGANDS_1653	6.94	6.955	9.0
A2A_LIGANDS_2189	7.29	7.802	9.0
A2A_LIGANDS_4048	7.19	7.111	9.0
A2A_LIGANDS_3151	6.4	6.572	9.0
A2A_LIGANDS_926	6.39	6.02	9.0
A2A_LIGANDS_2312	6.42	6.881	9.0
A2A_LIGANDS_1791	7.66	8.273	9.0
A2A_LIGANDS_2921	6.62	6.796	9.0
A2A_LIGANDS_3573	4.69	5.124	9.0
A2A_LIGANDS_3435	5.79	7.181	9.0
A2A_LIGANDS_1467	8.44	8.14	9.0
A2A_LIGANDS_1089	5.907	6.228	9.0
A2A_LIGANDS_1427	7.25	8.528	9.0
A2A_LIGANDS_1432	6.8	7.112	9.0
A2A_LIGANDS_1053	7.17	6.652	9.0
A2A_LIGANDS_3504	7.3	6.88	9.0
A2A_LIGANDS_859	4.98	5.394	9.0
A2A_LIGANDS_2611	8.77	9.084	9.0
A2A_LIGANDS_651	8.36	8.626	9.0
A2A_LIGANDS_3077	7.6	7.109	9.0
A2A_LIGANDS_1723	6.77	7.112	9.0
A2A_LIGANDS_2501	8.68	8.058	9.0
A2A_LIGANDS_199	6.67	6.904	9.0
A2A_LIGANDS_231	9.52	8.572	9.0
A2A_LIGANDS_3671	5.79	5.486	9.0
A2A_LIGANDS_2274	6.27	5.938	9.0
A2A_LIGANDS_994	6.494	7.019	9.0
A2A_LIGANDS_464	8.52	7.604	9.0
A2A_LIGANDS_1236	7.93	7.904	9.0
A2A_LIGANDS_3913	7.77	7.664	9.0
A2A_LIGANDS_3207	7.11	7.432	9.0
A2A_LIGANDS_1910	6.98	7.006	9.0
A2A_LIGANDS_3764	5.64	5.507	9.0
A2A_LIGANDS_3023	6.96	8.11	9.0
A2A_LIGANDS_3968	8.57	8.377	9.0
A2A_LIGANDS_662	6.05	5.812	9.0
A2A_LIGANDS_252	7.89	6.502	9.0
A2A_LIGANDS_1090	6.52	6.566	9.0
A2A_LIGANDS_2015	6.5	6.782	9.0
A2A_LIGANDS_593	5.26	5.464	9.0
A2A_LIGANDS_2019	7.48	7.06	9.0
A2A_LIGANDS_1674	8.48	8.112	9.0
A2A_LIGANDS_1731	8.66	8.276	9.0
A2A_LIGANDS_1948	6.05	6.647	9.0
A2A_LIGANDS_2067	8.96	8.29	9.0
A2A_LIGANDS_3235	6.77	6.718	9.0
A2A_LIGANDS_445	8.04	7.63	9.0
A2A_LIGANDS_2686	8.46	8.386	9.0
A2A_LIGANDS_2579	6.37	6.281	9.0
A2A_LIGANDS_3993	5.2	7.63	9.0
A2A_LIGANDS_1979	7.0	6.084	9.0
A2A_LIGANDS_424	6.85	7.374	9.0
A2A_LIGANDS_1093	5.46	5.92	9.0
A2A_LIGANDS_647	9.56	9.154	9.0
A2A_LIGANDS_2213	7.35	8.196	9.0
A2A_LIGANDS_3042	6.97	6.65	9.0
A2A_LIGANDS_3545	7.24	6.686	9.0
A2A_LIGANDS_1385	7.85	7.586	9.0
A2A_LIGANDS_1195	4.57	4.556	9.0
A2A_LIGANDS_349	6.05	6.203	9.0
A2A_LIGANDS_2422	6.97	7.424	9.0
A2A_LIGANDS_3661	8.454	7.932	9.0
A2A_LIGANDS_140	6.67	6.923	9.0
A2A_LIGANDS_2242	5.64	6.131	9.0
A2A_LIGANDS_1004	5.37	5.364	9.0
A2A_LIGANDS_3945	7.18	6.77	9.0
A2A_LIGANDS_2487	8.6	7.708	9.0
A2A_LIGANDS_3546	8.51	8.524	9.0
A2A_LIGANDS_3690	6.76	6.55	9.0
A2A_LIGANDS_3274	8.26	7.012	9.0
A2A_LIGANDS_3265	6.7	6.699	9.0
A2A_LIGANDS_2356	6.57	5.974	9.0
A2A_LIGANDS_1310	8.52	8.02	9.0
A2A_LIGANDS_3008	5.44	6.365	9.0
A2A_LIGANDS_1437	7.92	8.335	9.0
A2A_LIGANDS_3014	7.75	8.432	9.0
A2A_LIGANDS_1241	6.6	6.536	9.0
A2A_LIGANDS_2789	6.99	7.262	9.0
A2A_LIGANDS_150	5.49	6.994	9.0
A2A_LIGANDS_1451	6.01	8.183	9.0
A2A_LIGANDS_2991	6.92	6.479	9.0
A2A_LIGANDS_1024	5.52	5.95	9.0
A2A_LIGANDS_2003	6.46	5.9	9.0
A2A_LIGANDS_2566	8.48	7.565	9.0
A2A_LIGANDS_3800	7.91	7.794	9.0
A2A_LIGANDS_4019	7.41	7.408	9.0
A2A_LIGANDS_2123	5.82	6.405	9.0
A2A_LIGANDS_3383	4.42	6.962	9.0
A2A_LIGANDS_2071	5.66	5.604	9.0
A2A_LIGANDS_158	7.82	8.812	9.0
A2A_LIGANDS_902	6.2	6.752	9.0
A2A_LIGANDS_754	6.48	5.506	9.0
A2A_LIGANDS_3259	7.62	7.644	9.0
A2A_LIGANDS_3025	4.94	6.372	9.0
A2A_LIGANDS_3623	4.19	5.384	9.0
A2A_LIGANDS_1951	6.65	6.322	9.0
A2A_LIGANDS_2979	6.0	7.796	9.0
A2A_LIGANDS_1343	8.03	7.694	9.0
A2A_LIGANDS_3723	6.96	6.862	9.0
A2A_LIGANDS_1559	6.43	7.18	9.0
A2A_LIGANDS_83	6.96	6.854	9.0
A2A_LIGANDS_1562	6.26	6.556	9.0
A2A_LIGANDS_973	7.48	6.728	9.0
A2A_LIGANDS_2798	7.06	7.624	9.0
A2A_LIGANDS_2741	7.62	6.8	9.0
A2A_LIGANDS_1245	8.0	6.88	9.0
A2A_LIGANDS_571	5.5	6.764	9.0
A2A_LIGANDS_2313	7.06	7.668	9.0
A2A_LIGANDS_585	6.77	6.996	9.0
A2A_LIGANDS_1349	5.7	5.678	9.0
A2A_LIGANDS_3367	5.15	5.828	9.0
A2A_LIGANDS_1247	6.95	6.558	9.0
A2A_LIGANDS_2012	6.0	6.147	9.0
A2A_LIGANDS_2761	8.24	7.562	9.0
A2A_LIGANDS_2542	6.58	7.429	9.0
A2A_LIGANDS_3254	6.57	6.77	9.0
A2A_LIGANDS_2446	5.81	6.684	9.0
A2A_LIGANDS_2271	4.66	5.752	9.0
A2A_LIGANDS_3856	7.32	6.695	9.0
A2A_LIGANDS_849	5.02	6.612	9.0
A2A_LIGANDS_3929	5.19	5.652	9.0
A2A_LIGANDS_3648	7.22	7.396	9.0
A2A_LIGANDS_1607	7.12	7.674	9.0
A2A_LIGANDS_1463	6.71	7.202	9.0
A2A_LIGANDS_4010	5.86	7.5	9.0
A2A_LIGANDS_2032	6.5	6.592	9.0
A2A_LIGANDS_813	5.5	5.364	9.0
A2A_LIGANDS_3438	5.62	6.138	9.0
A2A_LIGANDS_1804	5.46	5.242	9.0
A2A_LIGANDS_310	7.53	6.11	9.0
A2A_LIGANDS_3574	6.81	7.344	9.0
A2A_LIGANDS_401	8.19	7.68	9.0
A2A_LIGANDS_2419	7.0	6.612	9.0
A2A_LIGANDS_2659	6.32	7.112	9.0
A2A_LIGANDS_3416	6.17	5.64	9.0
A2A_LIGANDS_4031	6.92	6.616	9.0
A2A_LIGANDS_2627	5.37	5.276	9.0
A2A_LIGANDS_2530	6.71	6.783	9.0
A2A_LIGANDS_2322	8.32	8.432	9.0
A2A_LIGANDS_4062	7.24	7.04	9.0
A2A_LIGANDS_2582	4.65	5.804	9.0
A2A_LIGANDS_1762	5.4	6.01	9.0
A2A_LIGANDS_3761	6.79	6.488	9.0
A2A_LIGANDS_2667	5.07	5.504	9.0
A2A_LIGANDS_2315	5.61	7.633	9.0
A2A_LIGANDS_3857	7.32	7.722	9.0
A2A_LIGANDS_587	6.12	5.886	9.0
A2A_LIGANDS_2609	6.84	6.206	9.0
A2A_LIGANDS_3788	7.96	7.79	9.0
A2A_LIGANDS_3228	9.0	8.562	9.0
A2A_LIGANDS_3221	5.71	6.377	9.0
A2A_LIGANDS_513	8.4	8.252	9.0
A2A_LIGANDS_914	4.48	4.382	9.0
A2A_LIGANDS_1523	5.54	6.076	9.0
A2A_LIGANDS_799	4.89	5.604	9.0
A2A_LIGANDS_2909	6.46	5.622	9.0
A2A_LIGANDS_722	9.1	9.5	9.0
A2A_LIGANDS_966	7.88	8.988	9.0
A2A_LIGANDS_661	7.85	7.958	9.0
A2A_LIGANDS_3823	6.34	6.856	9.0
A2A_LIGANDS_875	5.38	6.366	9.0
A2A_LIGANDS_935	6.9	6.708	9.0
A2A_LIGANDS_3275	8.19	6.418	9.0
A2A_LIGANDS_1013	5.96	5.454	9.0
A2A_LIGANDS_1834	6.91	6.694	9.0
A2A_LIGANDS_94	4.9	4.852	9.0
A2A_LIGANDS_3105	6.95	6.496	9.0
A2A_LIGANDS_2204	8.09	7.784	9.0
A2A_LIGANDS_2035	5.92	6.428	9.0
A2A_LIGANDS_2151	5.92	7.978	9.0
A2A_LIGANDS_3974	4.43	5.832	9.0
A2A_LIGANDS_1908	5.46	6.47	9.0
A2A_LIGANDS_3115	5.21	6.662	9.0
A2A_LIGANDS_3462	5.7	6.736	9.0
A2A_LIGANDS_3074	5.79	6.384	9.0
A2A_LIGANDS_2060	5.61	6.098	9.0
A2A_LIGANDS_3179	8.43	7.944	9.0
A2A_LIGANDS_2039	7.19	6.978	9.0
A2A_LIGANDS_1917	6.15	6.738	9.0
A2A_LIGANDS_1458	6.06	6.196	9.0
A2A_LIGANDS_1870	8.85	8.842	9.0
A2A_LIGANDS_2739	4.83	4.846	9.0
A2A_LIGANDS_2642	7.107	7.878	9.0
A2A_LIGANDS_3063	5.0	5.536	9.0
A2A_LIGANDS_1976	9.52	9.056	9.0
A2A_LIGANDS_3098	6.08	6.212	9.0
A2A_LIGANDS_2713	6.46	8.787	9.0
A2A_LIGANDS_302	8.05	7.514	9.0
A2A_LIGANDS_1280	6.77	7.382	9.0
A2A_LIGANDS_2851	8.41	8.089	9.0
A2A_LIGANDS_1049	6.31	7.4	9.0
A2A_LIGANDS_1753	7.96	7.142	9.0
A2A_LIGANDS_1887	5.07	5.388	9.0
A2A_LIGANDS_1719	7.79	7.14	9.0
A2A_LIGANDS_2593	4.46	5.364	9.0
A2A_LIGANDS_3086	6.66	7.896	9.0
A2A_LIGANDS_2128	5.93	6.298	9.0
A2A_LIGANDS_1019	8.52	9.242	9.0
A2A_LIGANDS_2845	7.96	6.212	9.0
A2A_LIGANDS_1848	6.4	6.44	9.0
A2A_LIGANDS_1984	9.0	8.801	9.0
A2A_LIGANDS_267	7.4	7.588	9.0
A2A_LIGANDS_3871	5.5	6.37	9.0
A2A_LIGANDS_3816	6.3	7.202	9.0
A2A_LIGANDS_3094	6.84	5.903	9.0
A2A_LIGANDS_3519	6.975	7.338	9.0
A2A_LIGANDS_688	7.66	7.435	9.0
A2A_LIGANDS_2497	4.0	5.715	9.0
A2A_LIGANDS_868	6.92	6.532	9.0
A2A_LIGANDS_1371	7.64	7.736	9.0
A2A_LIGANDS_1031	5.99	8.23	9.0
A2A_LIGANDS_1531	6.58	7.719	9.0
A2A_LIGANDS_1214	7.0	7.194	9.0
A2A_LIGANDS_4033	5.09	5.568	9.0
A2A_LIGANDS_3405	6.0	5.79	9.0
A2A_LIGANDS_652	6.47	7.92	9.0
A2A_LIGANDS_4021	7.04	7.132	9.0
A2A_LIGANDS_3301	9.7	9.146	9.0
A2A_LIGANDS_2616	5.38	6.251	9.0
A2A_LIGANDS_3140	6.62	6.018	9.0
A2A_LIGANDS_2492	9.0	8.526	9.0
A2A_LIGANDS_3466	8.07	8.592	9.0
A2A_LIGANDS_977	7.03	7.98	9.0
A2A_LIGANDS_1571	6.43	6.206	9.0
A2A_LIGANDS_3647	6.11	7.182	9.0
A2A_LIGANDS_1516	8.6	8.33	9.0
A2A_LIGANDS_1440	5.47	6.368	9.0
A2A_LIGANDS_2427	7.56	7.724	9.0
A2A_LIGANDS_2305	6.14	6.83	9.0
A2A_LIGANDS_1782	5.33	6.806	9.0
A2A_LIGANDS_3251	6.1	5.652	9.0
A2A_LIGANDS_2521	8.3	9.42	9.0
A2A_LIGANDS_3782	6.97	6.572	9.0
A2A_LIGANDS_512	7.92	8.552	9.0
A2A_LIGANDS_1931	5.4	5.72	9.0
A2A_LIGANDS_1810	6.57	8.003	9.0
A2A_LIGANDS_656	7.04	7.424	9.0
A2A_LIGANDS_3657	7.92	7.652	9.0
A2A_LIGANDS_2197	5.82	5.552	9.0
A2A_LIGANDS_3261	5.27	6.738	9.0
A2A_LIGANDS_853	7.43	7.561	9.0
A2A_LIGANDS_2559	7.4	7.383	9.0
A2A_LIGANDS_3464	8.6	8.888	9.0
A2A_LIGANDS_3009	8.54	8.663	9.0
A2A_LIGANDS_625	6.9	6.64	9.0
A2A_LIGANDS_2006	6.51	6.212	9.0
A2A_LIGANDS_992	4.63	5.42	9.0
A2A_LIGANDS_606	5.76	7.582	9.0
A2A_LIGANDS_2524	7.44	8.17	9.0
A2A_LIGANDS_3243	7.16	7.08	9.0
A2A_LIGANDS_3716	5.39	6.51	9.0
A2A_LIGANDS_1045	7.433	6.904	9.0
A2A_LIGANDS_3918	7.56	7.31	9.0
A2A_LIGANDS_1415	6.71	6.602	9.0
A2A_LIGANDS_956	6.8	7.03	9.0
A2A_LIGANDS_2961	7.015	7.338	9.0
A2A_LIGANDS_1445	5.73	6.382	9.0
A2A_LIGANDS_403	6.81	7.364	9.0
A2A_LIGANDS_880	6.0	6.748	9.0
A2A_LIGANDS_262	6.95	6.812	9.0
A2A_LIGANDS_640	4.55	5.512	9.0
A2A_LIGANDS_146	8.7	8.654	9.0
A2A_LIGANDS_659	5.91	6.712	9.0
A2A_LIGANDS_186	6.68	6.718	9.0
A2A_LIGANDS_1147	9.0	8.368	9.0
A2A_LIGANDS_3826	8.73	8.04	9.0
A2A_LIGANDS_1759	6.85	6.698	9.0
A2A_LIGANDS_3763	6.72	6.884	9.0
A2A_LIGANDS_1631	7.7	5.918	9.0
A2A_LIGANDS_3743	8.64	7.864	9.0
A2A_LIGANDS_1998	5.61	5.42	9.0
A2A_LIGANDS_709	5.66	5.516	9.0
A2A_LIGANDS_1757	6.17	6.061	9.0
A2A_LIGANDS_3312	5.3	6.3	9.0
A2A_LIGANDS_1881	7.2	6.742	9.0
A2A_LIGANDS_392	5.43	6.798	9.0
A2A_LIGANDS_2773	6.97	6.542	9.0
A2A_LIGANDS_1895	7.3	7.514	9.0
A2A_LIGANDS_502	7.1	7.436	9.0
A2A_LIGANDS_779	8.26	8.386	9.0
A2A_LIGANDS_1863	6.14	6.812	9.0
A2A_LIGANDS_1796	6.91	7.114	9.0
A2A_LIGANDS_2336	7.03	6.952	9.0
A2A_LIGANDS_1522	6.04	6.318	9.0
