QSPRID	pchembl_value_Median_class_Label	pchembl_value_Median_class_Prediction	pchembl_value_Median_class_ProbabilityClass_0	pchembl_value_Median_class_ProbabilityClass_1	Fold
QSPRID_2445	True	1	0.0	1.0	1.0
QSPRID_2446	False	0	0.632	0.368	0.0
QSPRID_2447	False	0	0.671	0.329	1.0
QSPRID_2447	False	0	0.5	0.5	0.0
QSPRID_2448	True	0	0.776	0.224	0.0
QSPRID_2448	True	1	0.474	0.526	1.0
QSPRID_2449	False	1	0.158	0.842	0.0
QSPRID_2450	False	1	0.421	0.579	0.0
QSPRID_2451	False	1	0.342	0.658	0.0
QSPRID_2452	False	1	0.145	0.855	0.0
QSPRID_2453	False	1	0.289	0.711	0.0
QSPRID_2453	False	0	0.711	0.289	1.0
QSPRID_2455	True	1	0.342	0.658	0.0
QSPRID_2456	False	1	0.211	0.789	0.0
QSPRID_2457	True	1	0.342	0.658	0.0
QSPRID_2458	False	1	0.447	0.553	0.0
QSPRID_2459	False	0	0.513	0.487	0.0
QSPRID_2459	False	1	0.474	0.526	1.0
QSPRID_2460	True	1	0.0	1.0	0.0
QSPRID_2461	False	1	0.25	0.75	0.0
QSPRID_2463	False	0	0.842	0.158	0.0
QSPRID_2463	False	0	0.632	0.368	1.0
QSPRID_2464	True	1	0.289	0.711	0.0
QSPRID_2464	True	1	0.25	0.75	1.0
QSPRID_2465	True	0	0.539	0.461	0.0
QSPRID_2467	True	0	0.5	0.5	0.0
QSPRID_2468	False	1	0.474	0.526	0.0
QSPRID_2468	False	1	0.408	0.592	1.0
QSPRID_2470	False	0	0.592	0.408	0.0
QSPRID_2470	False	0	0.711	0.289	1.0
QSPRID_2471	True	1	0.237	0.763	0.0
QSPRID_2472	True	0	0.605	0.395	1.0
QSPRID_2472	True	1	0.263	0.737	0.0
QSPRID_2474	False	0	0.605	0.395	0.0
QSPRID_2475	True	1	0.447	0.553	1.0
QSPRID_2475	True	1	0.276	0.724	0.0
QSPRID_2477	False	0	0.737	0.263	1.0
QSPRID_2477	False	0	0.855	0.145	0.0
QSPRID_2479	True	1	0.316	0.684	0.0
QSPRID_2479	True	1	0.171	0.829	1.0
QSPRID_2481	True	0	0.592	0.408	0.0
QSPRID_2482	True	1	0.289	0.711	1.0
QSPRID_2482	True	0	0.513	0.487	0.0
QSPRID_2485	True	0	0.592	0.408	1.0
QSPRID_2485	True	1	0.368	0.632	0.0
QSPRID_2486	False	1	0.276	0.724	0.0
QSPRID_2487	True	1	0.329	0.671	0.0
QSPRID_2489	False	1	0.329	0.671	1.0
QSPRID_2489	False	0	0.539	0.461	0.0
QSPRID_2490	False	1	0.118	0.882	1.0
QSPRID_2490	False	1	0.263	0.737	0.0
QSPRID_2491	True	0	0.513	0.487	0.0
QSPRID_2491	True	0	0.553	0.447	1.0
QSPRID_2491	True	1	0.487	0.513	2.0
QSPRID_2492	True	1	0.342	0.658	0.0
QSPRID_2493	True	1	0.224	0.776	0.0
QSPRID_2494	True	1	0.316	0.684	1.0
QSPRID_2494	True	1	0.474	0.526	0.0
QSPRID_2495	False	1	0.276	0.724	0.0
QSPRID_2495	False	1	0.263	0.737	1.0
QSPRID_2496	False	1	0.434	0.566	0.0
QSPRID_2498	False	1	0.039	0.961	0.0
QSPRID_2499	True	1	0.408	0.592	0.0
QSPRID_2499	True	1	0.421	0.579	1.0
QSPRID_2500	True	1	0.25	0.75	0.0
QSPRID_2501	True	1	0.289	0.711	0.0
QSPRID_2502	True	1	0.224	0.776	1.0
QSPRID_2502	True	1	0.487	0.513	0.0
QSPRID_2503	False	1	0.382	0.618	0.0
QSPRID_2503	False	0	0.711	0.289	1.0
QSPRID_2504	False	1	0.461	0.539	0.0
QSPRID_2505	False	0	0.553	0.447	0.0
QSPRID_2506	True	0	0.605	0.395	0.0
QSPRID_2508	False	1	0.303	0.697	0.0
QSPRID_2509	True	1	0.447	0.553	1.0
QSPRID_2509	True	1	0.329	0.671	0.0
QSPRID_2510	False	1	0.382	0.618	0.0
QSPRID_2511	True	0	0.526	0.474	0.0
QSPRID_2511	True	1	0.474	0.526	1.0
QSPRID_2513	True	1	0.434	0.566	1.0
QSPRID_2513	True	1	0.237	0.763	0.0
QSPRID_2516	False	1	0.276	0.724	0.0
QSPRID_2517	True	1	0.329	0.671	0.0
QSPRID_2517	True	1	0.197	0.803	1.0
QSPRID_2518	False	0	0.961	0.039	1.0
QSPRID_2518	False	1	0.395	0.605	0.0
QSPRID_2519	True	1	0.25	0.75	0.0
QSPRID_2519	True	1	0.184	0.816	1.0
QSPRID_2520	True	1	0.329	0.671	0.0
QSPRID_2520	True	1	0.158	0.842	1.0
QSPRID_2521	True	1	0.408	0.592	1.0
QSPRID_2521	True	1	0.461	0.539	0.0
QSPRID_2522	True	1	0.382	0.618	0.0
QSPRID_2523	False	1	0.408	0.592	1.0
QSPRID_2523	False	1	0.382	0.618	0.0
QSPRID_2524	True	1	0.474	0.526	0.0
QSPRID_2524	True	1	0.408	0.592	1.0
QSPRID_2529	False	0	0.618	0.382	0.0
QSPRID_2529	False	0	0.908	0.092	1.0
QSPRID_2530	True	1	0.329	0.671	0.0
QSPRID_2532	True	1	0.461	0.539	0.0
QSPRID_2532	True	1	0.303	0.697	1.0
QSPRID_2535	True	0	0.632	0.368	0.0
QSPRID_2536	False	1	0.329	0.671	0.0
QSPRID_2537	True	1	0.013	0.987	1.0
QSPRID_2537	True	1	0.118	0.882	0.0
QSPRID_2539	True	1	0.408	0.592	0.0
QSPRID_2539	True	1	0.263	0.737	1.0
QSPRID_2540	True	1	0.461	0.539	1.0
QSPRID_2540	True	1	0.408	0.592	0.0
QSPRID_2541	False	0	0.75	0.25	0.0
QSPRID_2542	True	1	0.316	0.684	0.0
QSPRID_2542	True	1	0.184	0.816	1.0
QSPRID_2544	True	1	0.316	0.684	0.0
QSPRID_2544	True	1	0.145	0.855	1.0
QSPRID_2545	True	0	0.592	0.408	1.0
QSPRID_2545	True	1	0.224	0.776	0.0
QSPRID_2546	True	0	0.5	0.5	1.0
QSPRID_2546	True	1	0.447	0.553	0.0
QSPRID_2547	True	1	0.276	0.724	0.0
QSPRID_2547	True	0	0.579	0.421	1.0
QSPRID_2548	False	0	0.921	0.079	1.0
QSPRID_2548	False	0	0.684	0.316	0.0
QSPRID_2549	True	0	0.618	0.382	0.0
QSPRID_2549	True	0	0.645	0.355	1.0
QSPRID_2551	False	1	0.382	0.618	0.0
QSPRID_2552	True	1	0.211	0.789	0.0
QSPRID_2553	True	1	0.276	0.724	0.0
QSPRID_2554	False	1	0.184	0.816	0.0
QSPRID_2555	True	1	0.342	0.658	0.0
QSPRID_2556	True	1	0.224	0.776	1.0
QSPRID_2556	True	1	0.276	0.724	0.0
QSPRID_2557	True	1	0.184	0.816	1.0
QSPRID_2557	True	1	0.382	0.618	0.0
QSPRID_2558	True	0	0.539	0.461	0.0
QSPRID_2559	True	1	0.039	0.961	0.0
QSPRID_2560	False	1	0.447	0.553	0.0
QSPRID_2560	False	0	0.737	0.263	1.0
QSPRID_2561	True	0	0.711	0.289	0.0
QSPRID_2562	True	1	0.382	0.618	0.0
QSPRID_2563	True	1	0.289	0.711	0.0
QSPRID_2564	True	1	0.395	0.605	1.0
QSPRID_2564	True	0	0.645	0.355	0.0
QSPRID_2565	False	1	0.276	0.724	0.0
QSPRID_2565	False	0	0.724	0.276	1.0
QSPRID_2566	True	1	0.355	0.645	0.0
QSPRID_2567	True	1	0.237	0.763	0.0
QSPRID_2568	False	0	0.829	0.171	0.0
QSPRID_2569	True	1	0.276	0.724	0.0
QSPRID_2571	True	1	0.263	0.737	0.0
QSPRID_2571	True	0	0.5	0.5	1.0
QSPRID_2572	False	0	0.605	0.395	0.0
QSPRID_2573	False	1	0.316	0.684	0.0
QSPRID_2574	True	1	0.382	0.618	0.0
QSPRID_2575	True	1	0.289	0.711	0.0
QSPRID_2576	True	1	0.289	0.711	0.0
QSPRID_2576	True	0	0.553	0.447	1.0
QSPRID_2577	False	0	0.526	0.474	0.0
QSPRID_2577	False	0	0.921	0.079	1.0
QSPRID_2578	False	0	0.605	0.395	0.0
QSPRID_2578	False	0	0.592	0.408	1.0
QSPRID_2579	False	1	0.395	0.605	0.0
QSPRID_2580	True	1	0.263	0.737	0.0
QSPRID_2580	True	1	0.25	0.75	1.0
QSPRID_2581	True	0	0.539	0.461	0.0
QSPRID_2581	True	0	0.526	0.474	1.0
QSPRID_2582	False	0	0.684	0.316	1.0
QSPRID_2582	False	0	0.566	0.434	0.0
QSPRID_2583	True	1	0.395	0.605	0.0
QSPRID_2584	False	0	0.605	0.395	0.0
QSPRID_2585	True	1	0.276	0.724	0.0
QSPRID_2586	True	1	0.395	0.605	0.0
QSPRID_2587	True	1	0.224	0.776	0.0
QSPRID_2588	False	1	0.184	0.816	0.0
QSPRID_2589	False	0	0.737	0.263	1.0
QSPRID_2589	False	0	0.671	0.329	0.0
QSPRID_2590	True	1	0.132	0.868	0.0
QSPRID_2591	True	0	0.579	0.421	1.0
QSPRID_2591	True	0	0.592	0.408	0.0
QSPRID_2593	False	1	0.447	0.553	0.0
QSPRID_2594	True	0	0.658	0.342	1.0
QSPRID_2594	True	0	0.539	0.461	0.0
QSPRID_2595	False	0	0.605	0.395	0.0
QSPRID_2596	True	1	0.395	0.605	1.0
QSPRID_2596	True	1	0.487	0.513	0.0
QSPRID_2597	True	1	0.342	0.658	0.0
QSPRID_2597	True	0	0.513	0.487	1.0
QSPRID_2598	True	1	0.263	0.737	0.0
QSPRID_2598	True	0	0.526	0.474	1.0
QSPRID_2599	True	1	0.224	0.776	0.0
QSPRID_2600	True	1	0.408	0.592	0.0
QSPRID_2601	False	1	0.382	0.618	0.0
QSPRID_2602	True	1	0.25	0.75	1.0
QSPRID_2602	True	1	0.487	0.513	0.0
QSPRID_2604	True	1	0.289	0.711	0.0
QSPRID_2605	True	0	0.526	0.474	0.0
QSPRID_2607	True	1	0.355	0.645	0.0
QSPRID_2607	True	0	0.645	0.355	1.0
QSPRID_2608	True	1	0.25	0.75	0.0
QSPRID_2609	True	1	0.316	0.684	0.0
QSPRID_2610	True	1	0.237	0.763	0.0
QSPRID_2611	True	1	0.145	0.855	0.0
QSPRID_2612	True	1	0.355	0.645	1.0
QSPRID_2612	True	1	0.342	0.658	0.0
QSPRID_2613	False	0	0.724	0.276	0.0
QSPRID_2615	True	1	0.329	0.671	0.0
QSPRID_2616	False	1	0.211	0.789	0.0
QSPRID_2617	True	1	0.421	0.579	0.0
QSPRID_2621	True	1	0.303	0.697	0.0
QSPRID_2622	True	1	0.329	0.671	0.0
QSPRID_2622	True	0	0.5	0.5	1.0
QSPRID_2623	True	1	0.421	0.579	0.0
QSPRID_2623	True	1	0.368	0.632	1.0
QSPRID_2625	True	0	0.605	0.395	0.0
QSPRID_2626	True	1	0.395	0.605	0.0
QSPRID_2627	False	1	0.395	0.605	0.0
QSPRID_2627	False	0	0.671	0.329	1.0
QSPRID_2628	True	1	0.303	0.697	0.0
QSPRID_2630	False	1	0.395	0.605	0.0
QSPRID_2633	False	1	0.461	0.539	0.0
QSPRID_2633	False	1	0.237	0.763	1.0
QSPRID_2635	False	0	0.645	0.355	0.0
QSPRID_2636	True	1	0.368	0.632	0.0
QSPRID_2637	False	0	0.513	0.487	0.0
QSPRID_2639	True	1	0.487	0.513	1.0
QSPRID_2639	True	1	0.408	0.592	0.0
QSPRID_2640	True	1	0.237	0.763	0.0
QSPRID_2641	False	0	0.5	0.5	1.0
QSPRID_2641	False	1	0.329	0.671	0.0
QSPRID_2642	False	0	0.645	0.355	0.0
QSPRID_2643	True	0	0.5	0.5	1.0
QSPRID_2643	True	1	0.276	0.724	0.0
QSPRID_2644	False	1	0.145	0.855	0.0
QSPRID_2645	True	0	0.671	0.329	0.0
QSPRID_2646	True	1	0.289	0.711	1.0
QSPRID_2646	True	0	0.526	0.474	0.0
QSPRID_2647	True	1	0.171	0.829	0.0
QSPRID_2648	True	1	0.395	0.605	0.0
QSPRID_2649	True	0	0.526	0.474	0.0
QSPRID_2650	True	0	0.513	0.487	1.0
QSPRID_2650	True	1	0.355	0.645	0.0
QSPRID_2651	False	0	0.632	0.368	1.0
QSPRID_2651	False	1	0.158	0.842	0.0
QSPRID_2652	True	1	0.461	0.539	0.0
QSPRID_2652	True	1	0.053	0.947	1.0
QSPRID_2653	False	1	0.171	0.829	0.0
QSPRID_2654	True	1	0.132	0.868	0.0
QSPRID_2655	False	1	0.342	0.658	0.0
QSPRID_2657	False	0	0.592	0.408	0.0
QSPRID_2658	False	1	0.395	0.605	0.0
QSPRID_2659	False	1	0.434	0.566	0.0
QSPRID_2660	True	1	0.368	0.632	0.0
QSPRID_2661	False	0	0.632	0.368	0.0
QSPRID_2662	True	1	0.408	0.592	0.0
QSPRID_2662	True	0	0.566	0.434	1.0
QSPRID_2663	False	1	0.474	0.526	0.0
QSPRID_2663	False	1	0.118	0.882	1.0
QSPRID_2665	True	0	0.75	0.25	0.0
QSPRID_2665	True	0	0.658	0.342	1.0
QSPRID_2667	False	0	0.579	0.421	0.0
QSPRID_2668	False	1	0.25	0.75	0.0
QSPRID_2669	True	1	0.289	0.711	0.0
QSPRID_2671	True	0	0.697	0.303	1.0
QSPRID_2671	True	1	0.368	0.632	0.0
QSPRID_2674	True	1	0.066	0.934	0.0
QSPRID_2675	True	1	0.237	0.763	0.0
QSPRID_2675	True	1	0.211	0.789	1.0
QSPRID_2676	True	1	0.171	0.829	1.0
QSPRID_2676	True	1	0.25	0.75	0.0
QSPRID_2680	True	1	0.447	0.553	1.0
QSPRID_2680	True	1	0.421	0.579	0.0
QSPRID_2681	False	1	0.461	0.539	0.0
QSPRID_2682	True	1	0.053	0.947	1.0
QSPRID_2682	True	1	0.066	0.934	0.0
QSPRID_2683	False	1	0.342	0.658	0.0
QSPRID_2684	False	1	0.487	0.513	0.0
QSPRID_2684	False	0	0.539	0.461	1.0
QSPRID_2685	True	1	0.276	0.724	1.0
QSPRID_2685	True	1	0.171	0.829	0.0
QSPRID_2686	True	1	0.408	0.592	0.0
QSPRID_2687	True	1	0.211	0.789	0.0
QSPRID_2688	True	1	0.355	0.645	0.0
QSPRID_2690	True	1	0.25	0.75	0.0
QSPRID_2691	True	1	0.316	0.684	0.0
QSPRID_2692	True	1	0.013	0.987	0.0
QSPRID_2693	True	1	0.171	0.829	0.0
QSPRID_2693	True	1	0.118	0.882	1.0
QSPRID_2694	False	1	0.289	0.711	0.0
QSPRID_2695	True	1	0.461	0.539	1.0
QSPRID_2695	True	1	0.263	0.737	0.0
QSPRID_2696	False	1	0.434	0.566	0.0
QSPRID_2699	True	1	0.395	0.605	0.0
QSPRID_2701	True	1	0.197	0.803	1.0
QSPRID_2701	True	1	0.276	0.724	0.0
QSPRID_2702	True	1	0.342	0.658	0.0
QSPRID_2702	True	1	0.355	0.645	1.0
QSPRID_2703	True	1	0.316	0.684	0.0
QSPRID_2703	True	1	0.289	0.711	1.0
QSPRID_2704	True	1	0.263	0.737	0.0
QSPRID_2705	True	1	0.408	0.592	0.0
QSPRID_2705	True	1	0.434	0.566	1.0
QSPRID_2706	True	1	0.329	0.671	0.0
QSPRID_2708	True	1	0.395	0.605	1.0
QSPRID_2708	True	1	0.421	0.579	0.0
QSPRID_2709	True	1	0.0	1.0	0.0
QSPRID_2710	False	1	0.25	0.75	0.0
QSPRID_2711	True	1	0.25	0.75	0.0
QSPRID_2711	True	1	0.145	0.855	1.0
QSPRID_2712	False	1	0.303	0.697	0.0
QSPRID_2715	True	1	0.184	0.816	1.0
QSPRID_2715	True	1	0.263	0.737	0.0
QSPRID_2716	True	1	0.316	0.684	0.0
QSPRID_2716	True	0	0.579	0.421	1.0
QSPRID_2717	False	1	0.487	0.513	0.0
QSPRID_2719	True	1	0.329	0.671	0.0
QSPRID_2720	True	1	0.237	0.763	0.0
QSPRID_2720	True	1	0.171	0.829	1.0
QSPRID_2723	True	0	0.526	0.474	0.0
QSPRID_2724	True	1	0.316	0.684	0.0
QSPRID_2724	True	1	0.171	0.829	1.0
QSPRID_2725	False	0	0.553	0.447	1.0
QSPRID_2725	False	1	0.316	0.684	0.0
QSPRID_2726	False	1	0.276	0.724	0.0
QSPRID_2727	True	1	0.342	0.658	0.0
QSPRID_2728	False	1	0.421	0.579	0.0
QSPRID_2728	False	0	0.618	0.382	1.0
QSPRID_2729	False	1	0.158	0.842	0.0
QSPRID_2729	False	1	0.289	0.711	1.0
QSPRID_2730	True	1	0.382	0.618	0.0
QSPRID_2731	False	0	0.737	0.263	1.0
QSPRID_2731	False	0	0.684	0.316	0.0
QSPRID_2732	False	1	0.474	0.526	0.0
QSPRID_2733	False	1	0.145	0.855	0.0
QSPRID_2734	True	1	0.132	0.868	0.0
QSPRID_2735	True	1	0.368	0.632	0.0
QSPRID_2735	True	1	0.487	0.513	1.0
QSPRID_2736	True	1	0.105	0.895	0.0
QSPRID_2737	True	1	0.408	0.592	0.0
QSPRID_2738	True	0	0.579	0.421	0.0
QSPRID_2739	False	0	0.671	0.329	0.0
QSPRID_2740	False	0	0.763	0.237	0.0
QSPRID_2741	True	1	0.197	0.803	1.0
QSPRID_2741	True	1	0.132	0.868	0.0
QSPRID_2742	True	1	0.342	0.658	0.0
QSPRID_2743	True	1	0.368	0.632	0.0
QSPRID_2744	True	1	0.053	0.947	0.0
QSPRID_2745	False	0	0.789	0.211	1.0
QSPRID_2745	False	1	0.303	0.697	0.0
QSPRID_2746	False	0	0.789	0.211	0.0
QSPRID_2747	True	1	0.355	0.645	1.0
QSPRID_2747	True	1	0.408	0.592	0.0
QSPRID_2748	True	1	0.158	0.842	0.0
QSPRID_2748	True	1	0.289	0.711	1.0
QSPRID_2749	False	0	0.658	0.342	0.0
QSPRID_2749	False	0	0.513	0.487	1.0
QSPRID_2751	False	1	0.289	0.711	0.0
QSPRID_2752	False	0	0.539	0.461	1.0
QSPRID_2752	False	1	0.276	0.724	0.0
QSPRID_2753	True	1	0.447	0.553	1.0
QSPRID_2753	True	1	0.276	0.724	0.0
QSPRID_2754	False	1	0.329	0.671	0.0
QSPRID_2754	False	1	0.474	0.526	1.0
QSPRID_2755	True	1	0.434	0.566	0.0
QSPRID_2755	True	1	0.171	0.829	1.0
QSPRID_2756	True	1	0.171	0.829	0.0
QSPRID_2757	False	0	0.632	0.368	0.0
QSPRID_2757	False	0	0.829	0.171	1.0
QSPRID_2759	False	1	0.342	0.658	0.0
QSPRID_2761	True	1	0.461	0.539	0.0
QSPRID_2761	True	0	0.539	0.461	1.0
QSPRID_2762	True	1	0.329	0.671	1.0
QSPRID_2762	True	1	0.368	0.632	0.0
QSPRID_2764	False	0	0.526	0.474	1.0
QSPRID_2764	False	1	0.197	0.803	0.0
QSPRID_2765	False	1	0.289	0.711	0.0
QSPRID_2766	True	0	0.605	0.395	0.0
QSPRID_2767	True	1	0.408	0.592	1.0
QSPRID_2767	True	1	0.224	0.776	0.0
QSPRID_2768	False	1	0.447	0.553	0.0
QSPRID_2768	False	1	0.171	0.829	1.0
QSPRID_2769	True	1	0.303	0.697	0.0
QSPRID_2770	True	1	0.303	0.697	0.0
QSPRID_2772	True	1	0.289	0.711	1.0
QSPRID_2772	True	1	0.263	0.737	0.0
QSPRID_2773	True	0	0.618	0.382	0.0
QSPRID_2773	True	0	0.671	0.329	1.0
QSPRID_2774	False	1	0.487	0.513	0.0
QSPRID_2775	True	0	0.632	0.368	0.0
QSPRID_2776	True	1	0.026	0.974	0.0
QSPRID_2777	False	1	0.329	0.671	0.0
QSPRID_2778	False	1	0.263	0.737	0.0
QSPRID_2779	True	1	0.224	0.776	0.0
QSPRID_2781	True	1	0.329	0.671	0.0
QSPRID_2782	True	1	0.039	0.961	0.0
QSPRID_2783	True	0	0.592	0.408	0.0
QSPRID_2783	True	0	0.553	0.447	1.0
QSPRID_2784	True	1	0.145	0.855	1.0
QSPRID_2784	True	1	0.224	0.776	0.0
QSPRID_2785	True	1	0.355	0.645	0.0
QSPRID_2786	False	1	0.329	0.671	0.0
QSPRID_2787	True	1	0.25	0.75	0.0
QSPRID_2789	True	1	0.329	0.671	0.0
QSPRID_2789	True	1	0.013	0.987	1.0
QSPRID_2790	False	1	0.171	0.829	0.0
QSPRID_2793	True	1	0.408	0.592	0.0
QSPRID_2795	True	1	0.079	0.921	1.0
QSPRID_2795	True	0	0.513	0.487	0.0
QSPRID_2796	True	1	0.171	0.829	0.0
QSPRID_2796	True	1	0.461	0.539	1.0
QSPRID_2797	True	1	0.395	0.605	1.0
QSPRID_2797	True	1	0.329	0.671	0.0
QSPRID_2798	True	1	0.395	0.605	1.0
QSPRID_2798	True	1	0.421	0.579	0.0
QSPRID_2799	False	0	0.658	0.342	0.0
QSPRID_2800	False	0	0.513	0.487	0.0
QSPRID_2801	True	1	0.382	0.618	0.0
QSPRID_2802	True	0	0.539	0.461	0.0
QSPRID_2803	True	1	0.289	0.711	0.0
QSPRID_2804	False	1	0.382	0.618	0.0
QSPRID_2804	False	0	0.632	0.368	1.0
QSPRID_2805	True	1	0.25	0.75	0.0
QSPRID_2806	False	1	0.303	0.697	0.0
QSPRID_2808	True	0	0.5	0.5	1.0
QSPRID_2808	True	1	0.368	0.632	0.0
QSPRID_2809	False	0	0.592	0.408	0.0
QSPRID_2809	False	1	0.487	0.513	1.0
QSPRID_2810	True	1	0.026	0.974	0.0
QSPRID_2811	False	0	0.947	0.053	0.0
QSPRID_2812	True	1	0.079	0.921	0.0
QSPRID_2813	True	0	0.513	0.487	1.0
QSPRID_2813	True	0	0.684	0.316	0.0
QSPRID_2814	True	1	0.316	0.684	0.0
QSPRID_2815	True	1	0.066	0.934	0.0
QSPRID_2816	True	1	0.355	0.645	0.0
QSPRID_2818	False	1	0.211	0.789	0.0
QSPRID_2819	True	1	0.0	1.0	0.0
QSPRID_2820	True	1	0.263	0.737	0.0
QSPRID_2821	True	1	0.289	0.711	1.0
QSPRID_2821	True	1	0.171	0.829	0.0
QSPRID_2822	False	1	0.382	0.618	0.0
QSPRID_2822	False	0	0.579	0.421	1.0
QSPRID_2824	True	1	0.408	0.592	1.0
QSPRID_2824	True	1	0.316	0.684	0.0
QSPRID_2827	True	1	0.408	0.592	0.0
QSPRID_2830	False	0	0.605	0.395	0.0
QSPRID_2831	True	1	0.421	0.579	0.0
QSPRID_2832	True	1	0.329	0.671	0.0
QSPRID_2833	False	0	0.921	0.079	1.0
QSPRID_2833	False	0	0.5	0.5	0.0
QSPRID_2835	True	0	0.526	0.474	0.0
QSPRID_2836	False	0	0.539	0.461	0.0
QSPRID_2836	False	0	0.592	0.408	1.0
QSPRID_2837	True	1	0.447	0.553	0.0
QSPRID_2838	True	1	0.263	0.737	0.0
QSPRID_2839	True	1	0.0	1.0	1.0
QSPRID_2839	True	1	0.276	0.724	0.0
QSPRID_2840	False	0	0.566	0.434	0.0
QSPRID_2840	False	1	0.382	0.618	1.0
QSPRID_2841	True	1	0.461	0.539	0.0
QSPRID_2842	False	1	0.171	0.829	1.0
QSPRID_2842	False	1	0.237	0.763	0.0
QSPRID_2843	True	1	0.434	0.566	1.0
QSPRID_2843	True	1	0.211	0.789	0.0
QSPRID_2845	True	1	0.487	0.513	0.0
QSPRID_2847	False	0	0.592	0.408	0.0
QSPRID_2848	True	1	0.421	0.579	1.0
QSPRID_2848	True	0	0.539	0.461	0.0
QSPRID_2849	False	1	0.303	0.697	0.0
QSPRID_2850	True	1	0.382	0.618	1.0
QSPRID_2850	True	1	0.382	0.618	0.0
QSPRID_2851	True	1	0.026	0.974	1.0
QSPRID_2851	True	1	0.013	0.987	0.0
QSPRID_2852	True	1	0.092	0.908	1.0
QSPRID_2852	True	1	0.184	0.816	0.0
QSPRID_2854	False	0	0.947	0.053	1.0
QSPRID_2854	False	0	0.579	0.421	0.0
QSPRID_2855	True	1	0.447	0.553	0.0
QSPRID_2856	False	0	0.5	0.5	0.0
QSPRID_2857	False	1	0.158	0.842	0.0
QSPRID_2858	False	1	0.105	0.895	0.0
QSPRID_2859	False	1	0.461	0.539	0.0
QSPRID_2859	False	0	0.947	0.053	1.0
QSPRID_2860	True	1	0.368	0.632	0.0
QSPRID_2860	True	1	0.316	0.684	1.0
QSPRID_2862	True	1	0.382	0.618	1.0
QSPRID_2862	True	1	0.237	0.763	0.0
QSPRID_2863	False	1	0.368	0.632	0.0
QSPRID_2863	False	1	0.184	0.816	1.0
QSPRID_2864	True	1	0.013	0.987	0.0
QSPRID_2865	True	0	0.553	0.447	1.0
QSPRID_2865	True	1	0.316	0.684	0.0
QSPRID_2867	False	1	0.171	0.829	0.0
QSPRID_2867	False	0	0.579	0.421	1.0
QSPRID_2868	False	0	0.829	0.171	1.0
QSPRID_2868	False	0	0.75	0.25	0.0
QSPRID_2869	False	0	0.868	0.132	0.0
QSPRID_2870	True	1	0.395	0.605	1.0
QSPRID_2870	True	1	0.263	0.737	0.0
QSPRID_2871	True	0	0.632	0.368	0.0
QSPRID_2872	False	0	0.526	0.474	0.0
QSPRID_2872	False	0	0.737	0.263	1.0
QSPRID_2873	False	0	0.5	0.5	0.0
QSPRID_2874	False	1	0.382	0.618	0.0
QSPRID_2875	True	1	0.408	0.592	0.0
QSPRID_2875	True	1	0.224	0.776	1.0
QSPRID_2876	True	0	0.579	0.421	1.0
QSPRID_2876	True	0	0.526	0.474	0.0
QSPRID_2877	False	1	0.382	0.618	0.0
QSPRID_2878	False	1	0.329	0.671	0.0
QSPRID_2879	True	1	0.461	0.539	1.0
QSPRID_2879	True	1	0.487	0.513	0.0
QSPRID_2880	True	1	0.132	0.868	0.0
QSPRID_2881	True	1	0.447	0.553	0.0
QSPRID_2882	False	1	0.237	0.763	0.0
QSPRID_2883	False	1	0.132	0.868	0.0
QSPRID_2885	True	1	0.487	0.513	1.0
QSPRID_2885	True	1	0.276	0.724	0.0
QSPRID_2886	True	1	0.197	0.803	0.0
QSPRID_2886	True	0	0.5	0.5	1.0
QSPRID_2887	True	1	0.329	0.671	0.0
QSPRID_2887	True	1	0.289	0.711	1.0
QSPRID_2888	False	0	0.553	0.447	1.0
QSPRID_2888	False	1	0.382	0.618	0.0
QSPRID_2889	True	1	0.474	0.526	0.0
QSPRID_2889	True	1	0.079	0.921	2.0
QSPRID_2889	True	1	0.447	0.553	1.0
QSPRID_2890	True	0	0.539	0.461	1.0
QSPRID_2890	True	1	0.382	0.618	0.0
QSPRID_2891	True	0	0.513	0.487	1.0
QSPRID_2891	True	1	0.276	0.724	0.0
QSPRID_2892	False	1	0.487	0.513	0.0
QSPRID_2893	True	0	0.724	0.276	1.0
QSPRID_2893	True	0	0.526	0.474	0.0
QSPRID_2894	False	0	0.618	0.382	0.0
QSPRID_2895	False	0	0.75	0.25	0.0
QSPRID_2896	True	1	0.382	0.618	0.0
QSPRID_2896	True	1	0.447	0.553	1.0
QSPRID_2897	True	0	0.605	0.395	1.0
QSPRID_2897	True	1	0.289	0.711	0.0
QSPRID_2899	True	1	0.171	0.829	0.0
QSPRID_2900	True	1	0.066	0.934	1.0
QSPRID_2900	True	1	0.263	0.737	0.0
QSPRID_2901	False	0	0.618	0.382	0.0
QSPRID_2902	True	1	0.211	0.789	0.0
QSPRID_2904	False	1	0.355	0.645	0.0
QSPRID_2905	False	1	0.368	0.632	0.0
QSPRID_2906	False	1	0.197	0.803	1.0
QSPRID_2906	False	0	0.526	0.474	0.0
QSPRID_2907	True	0	0.5	0.5	0.0
QSPRID_2908	True	1	0.408	0.592	0.0
QSPRID_2908	True	1	0.316	0.684	1.0
QSPRID_2909	False	0	0.539	0.461	0.0
QSPRID_2909	False	0	0.803	0.197	1.0
QSPRID_2911	True	1	0.013	0.987	0.0
QSPRID_2912	True	1	0.013	0.987	0.0
QSPRID_2912	True	1	0.039	0.961	1.0
