QSPRID	O00222_imputed_Label	O15303_imputed_Label	P41594_imputed_Label	Q13255_imputed_Label	Q14416_imputed_Label	Q14831_imputed_Label	Q14832_imputed_Label	Q14833_imputed_Label	O00222_imputed_Prediction	O15303_imputed_Prediction	P41594_imputed_Prediction	Q13255_imputed_Prediction	Q14416_imputed_Prediction	Q14831_imputed_Prediction	Q14832_imputed_Prediction	Q14833_imputed_Prediction	Fold
tutorial_data_4351	5.071	4.955	6.51	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.19	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_1022	5.071	4.955	6.395	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.63	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_4780	5.071	4.955	6.082	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.751	6.517	6.26	4.602	5.635	5.467	1.0
tutorial_data_8181	5.071	4.955	6.35	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.46	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_5719	5.071	4.955	6.461	6.286	5.78	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.668	4.752	6.044	5.834	1.0
tutorial_data_5747	5.071	4.955	6.461	6.08	6.825	4.752	6.044	5.834	5.071	4.955	6.074	6.152	6.825	4.752	6.044	5.834	1.0
tutorial_data_7834	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.16	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.089	1.0
tutorial_data_892	5.071	4.955	7.521	6.132	6.825	4.752	6.044	5.834	5.071	4.955	7.316	5.823	6.825	4.752	6.044	5.834	1.0
tutorial_data_695	5.071	4.955	6.461	6.85	6.825	4.752	6.044	6.361	5.071	5.145	6.461	6.286	6.825	4.752	6.044	7.052	1.0
tutorial_data_6610	5.071	4.955	6.431	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.039	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_6476	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.5	5.071	4.955	6.729	6.286	6.825	4.752	6.044	7.207	1.0
tutorial_data_6820	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.9	5.071	4.955	6.461	6.434	6.825	4.752	6.044	6.65	1.0
tutorial_data_5412	5.071	4.955	7.43	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.986	6.517	6.26	4.602	5.635	5.467	1.0
tutorial_data_4793	5.071	4.955	7.341	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.763	5.829	6.825	4.752	6.044	5.834	1.0
tutorial_data_7774	5.071	4.955	8.76	6.286	6.825	4.752	6.044	5.834	5.071	4.955	8.062	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_2553	5.071	4.955	6.461	5.0	6.825	4.752	6.044	5.834	4.857	4.964	6.819	6.62	6.26	4.602	5.635	5.467	1.0
tutorial_data_2796	5.071	4.955	5.852	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.847	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_4261	5.071	4.955	7.172	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.056	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_5763	5.071	4.955	6.461	6.286	7.251	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.868	4.752	6.044	5.834	1.0
tutorial_data_3396	5.071	4.955	6.461	5.945	6.825	4.752	6.044	5.834	5.071	4.955	6.461	5.622	6.825	4.752	6.044	5.667	1.0
tutorial_data_295	5.796	4.955	6.461	6.286	6.825	5.699	6.044	5.585	5.457	4.955	6.461	6.286	6.825	4.965	6.044	5.263	1.0
tutorial_data_6095	5.071	4.955	6.461	6.286	6.41	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.117	4.752	6.044	5.834	1.0
tutorial_data_8043	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.498	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.336	1.0
tutorial_data_1235	5.071	4.955	6.461	6.286	7.62	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.771	4.752	6.044	5.834	1.0
tutorial_data_8176	5.071	4.955	6.461	6.286	6.825	4.752	6.044	8.048	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.048	1.0
tutorial_data_4702	5.071	4.955	5.685	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.817	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_572	5.071	4.955	6.852	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.691	6.517	6.26	4.602	5.635	5.467	1.0
tutorial_data_7539	5.071	4.955	7.015	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.002	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_3134	5.071	4.955	6.461	5.0	6.825	4.752	6.044	5.834	5.071	4.955	5.182	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_5924	5.071	4.955	5.63	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.689	6.24	6.825	4.752	6.044	5.834	1.0
tutorial_data_5619	5.071	4.955	6.461	6.286	6.825	4.752	6.044	7.5	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.444	1.0
tutorial_data_6090	5.071	4.955	6.461	6.286	6.56	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.111	4.802	5.835	5.667	1.0
tutorial_data_4839	5.071	4.955	6.852	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.763	5.829	6.825	4.752	6.044	5.834	1.0
tutorial_data_5029	5.071	4.955	6.96	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.04	6.029	6.46	4.802	6.044	5.834	1.0
tutorial_data_903	5.071	4.955	6.72	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.052	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_5801	5.071	4.955	7.08	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.792	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_6963	5.071	4.955	6.62	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.668	6.517	6.26	4.602	5.635	5.3	1.0
tutorial_data_398	5.071	4.955	6.461	5.0	6.825	4.752	6.044	5.834	5.071	4.955	6.461	5.659	6.825	4.752	6.044	6.113	1.0
tutorial_data_6242	5.34	4.955	6.461	6.286	6.825	4.752	6.044	5.82	5.585	4.977	6.461	6.286	6.825	4.451	6.044	6.062	1.0
tutorial_data_3064	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.58	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.43	1.0
tutorial_data_944	5.071	4.955	6.25	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.513	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_2393	5.071	4.955	6.461	6.286	6.825	4.752	6.044	4.523	4.857	4.764	6.397	6.286	6.26	4.602	5.635	4.779	1.0
tutorial_data_4598	5.071	4.955	9.1	6.286	6.825	4.752	6.044	5.834	5.071	4.955	8.46	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_3132	5.071	4.955	6.401	5.0	6.825	4.752	6.044	5.834	5.071	4.955	6.228	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_2218	5.071	4.955	6.69	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.196	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_4855	5.071	4.955	5.353	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.0	5.829	6.825	4.752	6.044	5.834	1.0
tutorial_data_3499	5.071	4.955	5.21	8.251	6.825	4.752	6.044	5.834	4.857	5.154	6.763	6.888	6.26	4.602	5.635	5.912	1.0
tutorial_data_3161	5.071	4.955	6.461	6.286	4.523	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.485	4.752	6.044	5.834	1.0
tutorial_data_8067	5.071	4.955	6.01	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.396	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_3164	5.071	4.955	6.435	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.462	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_7529	5.071	4.955	7.14	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.476	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_5911	5.071	4.955	6.57	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.995	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_408	5.071	4.955	6.461	5.8	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.38	6.825	4.752	6.044	5.834	1.0
tutorial_data_2350	5.071	4.955	4.82	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.59	6.517	6.26	4.602	5.635	5.467	1.0
tutorial_data_2593	5.071	4.955	6.56	5.699	6.825	4.752	6.044	5.834	5.071	4.955	7.473	5.861	6.825	4.752	6.044	5.834	1.0
tutorial_data_716	5.071	4.955	6.31	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.703	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_7567	5.071	4.955	7.57	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.896	6.517	6.26	4.602	5.635	5.467	1.0
tutorial_data_2783	5.071	5.713	6.461	6.286	6.825	4.752	6.044	5.834	5.225	4.914	6.461	6.286	6.825	4.182	6.044	5.761	1.0
tutorial_data_6093	5.071	4.955	6.461	6.286	6.42	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.235	4.802	6.044	5.667	1.0
tutorial_data_3044	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.55	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.67	1.0
tutorial_data_3863	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.61	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.39	1.0
tutorial_data_4545	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.79	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.388	1.0
tutorial_data_6167	5.071	4.955	6.461	6.286	6.96	4.752	6.044	5.834	5.071	4.979	6.461	4.972	6.99	4.752	6.587	4.793	1.0
tutorial_data_917	5.071	4.955	6.37	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.726	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_640	5.071	4.955	6.461	6.286	4.08	4.752	6.044	5.834	4.9	4.965	6.761	6.517	5.363	4.362	5.279	5.454	1.0
tutorial_data_5663	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.81	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.606	1.0
tutorial_data_1799	5.071	4.955	6.461	6.286	5.82	4.752	4.903	5.834	5.071	4.955	6.461	6.286	5.771	4.752	6.044	5.834	1.0
tutorial_data_5294	5.071	4.955	6.461	6.286	5.85	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.304	4.752	6.044	5.834	1.0
tutorial_data_6664	5.071	4.955	6.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.316	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_1879	5.071	4.955	6.461	8.048	6.825	4.752	6.044	5.834	5.071	4.955	6.461	7.649	6.825	4.752	6.044	5.834	1.0
tutorial_data_6162	5.071	4.955	6.461	6.0	6.825	4.752	6.044	5.834	4.9	5.155	6.735	6.552	6.26	4.362	5.635	5.899	1.0
tutorial_data_3005	5.071	4.955	5.84	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.235	5.867	6.825	4.752	6.044	5.834	1.0
tutorial_data_5231	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.0	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.212	1.0
tutorial_data_7246	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.966	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_7394	5.071	4.955	7.1	5.83	6.825	4.752	6.044	5.834	5.071	4.955	7.386	5.37	6.825	4.752	6.044	5.834	1.0
tutorial_data_1419	5.071	4.955	6.461	6.286	5.0	4.752	6.044	5.834	5.071	4.955	6.461	6.286	5.71	4.752	6.044	5.834	1.0
tutorial_data_29	5.071	4.955	5.523	6.862	6.825	4.752	6.044	5.834	5.071	4.955	5.523	7.417	6.825	4.752	6.044	5.834	1.0
tutorial_data_5373	5.071	4.955	6.85	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.925	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_7628	5.071	4.955	6.461	6.286	7.54	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.82	4.752	6.044	5.834	1.0
tutorial_data_7859	5.071	4.955	6.7	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.398	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_5574	5.071	4.955	6.82	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.246	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_1175	5.071	4.955	6.461	6.286	6.601	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.167	4.752	6.044	5.834	1.0
tutorial_data_1110	5.071	4.955	6.461	6.286	7.51	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.876	4.752	6.044	5.834	1.0
tutorial_data_3996	5.071	4.955	6.461	6.286	7.61	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.998	4.752	6.044	5.834	1.0
tutorial_data_4102	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.592	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_1496	5.071	4.955	6.39	6.286	6.825	4.752	6.044	5.834	5.071	5.145	6.146	6.286	6.825	4.752	6.044	6.274	1.0
tutorial_data_4253	5.071	4.955	6.461	6.286	8.3	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.041	4.802	6.044	5.667	1.0
tutorial_data_863	5.071	4.955	7.05	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.218	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_2076	5.071	4.955	6.461	9.0	6.825	4.752	6.044	5.834	5.071	4.955	6.077	8.098	6.825	4.752	6.044	5.834	1.0
tutorial_data_2388	5.071	4.955	5.523	6.0	6.825	4.752	6.044	5.834	5.071	4.955	5.523	7.586	6.825	4.752	6.044	5.834	1.0
tutorial_data_977	5.071	4.955	6.461	6.286	6.69	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.976	4.752	6.044	5.834	1.0
tutorial_data_4055	5.071	4.955	6.461	6.286	7.43	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.964	4.752	6.044	5.834	1.0
tutorial_data_4053	5.071	4.955	6.461	6.286	7.5	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.428	4.752	6.044	5.834	1.0
tutorial_data_4274	5.071	4.955	5.92	8.33	6.825	4.752	6.044	5.834	5.071	4.955	5.785	8.475	6.825	4.752	6.044	5.834	1.0
tutorial_data_948	5.071	4.955	6.461	6.286	7.46	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.652	4.752	6.044	5.834	1.0
tutorial_data_3379	5.071	4.955	6.461	5.155	6.825	4.752	6.044	5.834	5.071	4.955	6.461	7.318	6.825	4.752	6.044	6.065	1.0
tutorial_data_7480	5.071	4.955	6.33	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.764	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_4605	5.071	4.955	6.2	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.8	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_4314	5.071	4.955	6.461	5.33	6.825	4.752	6.044	5.834	5.071	4.955	6.461	5.734	6.825	4.752	6.044	5.834	1.0
tutorial_data_6879	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.873	5.071	5.274	6.461	6.286	6.825	4.752	6.044	6.687	1.0
tutorial_data_3491	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.921	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.95	1.0
tutorial_data_4039	5.071	4.955	6.461	6.286	7.3	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.284	4.752	6.044	5.834	1.0
tutorial_data_790	5.071	4.955	7.17	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.602	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_2056	5.071	4.955	4.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.375	7.732	6.825	4.752	6.044	5.834	1.0
tutorial_data_4018	5.071	4.955	6.461	6.286	8.22	4.752	6.044	5.834	5.071	4.955	6.461	6.286	8.132	4.752	6.044	5.834	1.0
tutorial_data_5026	5.071	4.955	5.8	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.42	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_310	5.071	4.955	6.461	6.286	6.7	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.024	4.752	6.044	5.834	1.0
tutorial_data_4553	5.071	4.955	5.991	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.45	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_7367	5.071	4.955	9.0	5.63	6.825	4.752	6.044	5.834	5.071	4.955	7.991	5.944	6.825	4.752	6.044	5.834	1.0
tutorial_data_6543	5.071	4.955	5.62	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.798	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_1400	5.071	4.955	6.461	6.286	4.3	4.752	6.044	5.834	4.857	4.964	6.761	6.517	5.38	4.602	5.635	5.467	1.0
tutorial_data_2912	5.071	4.955	6.461	6.286	7.57	4.752	6.044	5.834	5.057	4.972	6.461	6.029	7.243	4.802	6.044	5.667	1.0
tutorial_data_6341	5.071	4.955	6.461	6.286	7.685	4.752	9.26	5.834	5.071	5.106	6.461	6.286	7.189	4.752	8.527	5.653	1.0
tutorial_data_3949	5.071	4.955	6.461	6.286	7.67	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.764	4.752	6.044	5.834	1.0
tutorial_data_6336	5.071	4.955	6.461	6.286	7.205	4.752	8.69	5.834	5.071	5.106	6.461	6.286	7.357	4.752	8.611	5.653	1.0
tutorial_data_4641	5.071	4.955	4.8	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.18	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_4343	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.39	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.372	1.0
tutorial_data_766	5.071	4.955	6.765	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.845	6.517	6.26	4.602	5.635	5.467	1.0
tutorial_data_535	5.071	4.955	5.425	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.943	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_6693	5.071	4.955	8.03	6.286	6.825	4.752	6.044	5.834	5.071	4.955	8.094	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_5803	5.071	4.955	5.78	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.49	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_7001	5.071	4.955	6.225	6.286	6.825	4.752	6.044	5.834	5.071	4.955	5.417	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_1592	5.071	6.123	6.461	6.286	6.825	4.752	6.044	5.834	5.071	5.28	6.461	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_37	5.071	4.955	5.523	8.521	6.825	4.752	6.044	5.834	5.071	4.955	5.523	7.417	6.825	4.752	6.044	5.834	1.0
tutorial_data_5084	5.071	4.955	7.4	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.34	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_1176	5.071	4.955	6.461	6.286	6.192	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.027	4.752	6.044	5.834	1.0
tutorial_data_5508	5.071	4.955	6.461	6.286	7.26	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.854	4.752	6.044	5.834	1.0
tutorial_data_1940	5.071	4.955	6.461	6.286	6.825	7.2	6.044	5.0	4.857	4.964	7.039	6.517	6.26	5.011	5.635	5.467	1.0
tutorial_data_5067	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.46	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.554	1.0
tutorial_data_1499	5.071	4.955	6.601	6.286	6.825	4.752	6.044	5.834	5.071	5.145	6.146	6.286	6.825	4.752	6.044	6.274	1.0
tutorial_data_6185	5.071	4.955	4.77	4.795	3.959	4.752	6.044	5.834	5.178	5.229	5.206	5.383	5.599	4.515	5.166	5.81	1.0
tutorial_data_682	5.071	4.955	7.7	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.366	6.286	6.825	4.752	6.044	5.803	1.0
tutorial_data_338	5.071	4.955	7.77	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.423	6.517	6.26	4.602	5.635	5.467	1.0
tutorial_data_4797	5.071	4.955	8.7	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.982	5.829	6.825	4.752	6.044	5.834	1.0
tutorial_data_4629	5.071	4.955	7.6	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.68	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_2425	5.071	4.955	6.642	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.16	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_735	5.071	4.955	7.44	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.87	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_7233	5.071	4.955	6.68	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.734	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_4353	5.071	4.955	7.15	6.286	6.825	4.752	6.82	5.834	5.071	4.955	6.762	6.286	6.825	4.752	6.546	5.834	1.0
tutorial_data_7520	5.071	4.955	7.82	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.908	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_5610	5.071	4.955	8.17	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.86	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_1021	5.071	4.955	6.12	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.678	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_7011	5.071	4.955	5.0	6.286	6.825	4.752	6.044	5.834	5.071	4.955	4.979	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_6439	5.071	4.955	6.99	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.589	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_6221	5.54	4.955	6.461	6.286	6.825	4.752	6.044	5.75	5.426	4.977	6.461	6.286	6.825	4.333	6.044	6.057	1.0
tutorial_data_734	5.071	4.955	6.9	6.286	6.825	4.752	6.044	5.834	4.842	4.964	7.567	6.26	5.895	4.651	5.426	5.3	1.0
tutorial_data_1270	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.02	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.365	1.0
tutorial_data_112	5.071	4.955	4.6	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.129	6.517	6.26	4.602	5.635	5.467	1.0
tutorial_data_6629	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.33	4.857	4.964	6.887	6.517	6.26	4.602	5.635	4.985	1.0
tutorial_data_410	5.071	4.955	6.461	6.286	5.91	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.656	4.752	6.044	5.834	1.0
tutorial_data_5715	5.071	4.955	6.461	6.286	6.72	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.668	4.752	6.044	5.834	1.0
tutorial_data_7654	5.071	4.955	6.89	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.192	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_7630	5.071	4.955	6.461	6.286	6.21	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.82	4.752	6.044	5.834	1.0
tutorial_data_2530	5.071	4.955	7.158	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.292	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_1206	5.071	4.955	7.25	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.695	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_7658	5.071	4.955	6.51	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.006	6.517	6.261	4.602	5.426	5.467	1.0
tutorial_data_4631	5.071	4.955	4.9	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.68	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_1947	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.675	5.052	4.964	6.575	6.517	6.261	5.183	5.426	5.467	1.0
tutorial_data_6802	5.071	4.955	6.31	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.64	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_5659	5.071	4.955	6.461	6.286	6.825	4.752	6.044	5.85	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.442	1.0
tutorial_data_4842	5.071	4.955	7.64	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.119	6.517	6.26	4.602	5.635	5.466	1.0
tutorial_data_2790	5.071	4.955	7.89	5.85	6.825	4.752	6.044	5.834	5.071	4.955	7.172	5.73	6.825	4.752	6.044	5.834	1.0
tutorial_data_3513	5.071	4.955	5.721	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.502	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_4370	5.071	4.955	6.31	6.286	6.825	4.752	6.044	5.834	5.071	4.955	6.234	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_3401	5.071	4.955	6.461	6.055	6.825	4.752	6.044	5.834	5.071	4.955	6.461	5.622	6.825	4.752	6.044	5.667	1.0
tutorial_data_776	5.071	4.955	6.89	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.78	6.517	6.26	4.602	5.635	5.467	1.0
tutorial_data_6777	5.071	4.955	5.921	6.286	6.825	4.752	6.044	5.834	4.857	4.964	6.888	6.517	6.26	4.602	5.635	5.467	1.0
tutorial_data_4255	5.071	4.955	6.461	6.286	6.91	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.778	4.752	5.835	5.834	1.0
tutorial_data_5614	5.071	4.955	6.192	6.286	6.825	4.752	6.044	5.834	5.071	4.955	7.244	6.286	6.825	4.752	6.044	5.834	1.0
tutorial_data_1265	5.071	4.955	8.72	6.286	6.825	4.752	6.044	5.834	4.857	5.154	6.83	6.517	6.26	4.602	5.635	5.907	1.0
tutorial_data_305	5.071	4.955	6.461	6.286	6.06	4.752	6.044	5.834	5.071	4.955	6.461	6.286	6.406	4.752	6.044	5.834	1.0
tutorial_data_5425	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.08	5.071	4.955	6.461	6.286	6.825	4.752	6.044	6.68	1.0
tutorial_data_4453	5.071	4.955	6.461	6.74	6.825	4.752	6.044	5.834	5.071	4.955	6.461	6.934	6.825	4.752	6.044	5.834	1.0
tutorial_data_2895	5.071	4.955	6.461	6.286	7.665	4.752	6.044	5.834	5.071	4.955	6.461	6.286	7.825	4.752	6.044	5.834	1.0
tutorial_data_2810	5.071	4.955	4.2	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.435	6.517	6.26	4.602	5.635	5.467	1.0
tutorial_data_3810	5.071	4.955	4.903	7.172	6.825	4.752	6.044	5.834	5.071	4.955	5.732	7.579	6.825	4.752	6.044	5.834	1.0
tutorial_data_7517	5.071	4.955	7.22	6.286	6.825	4.752	6.044	5.834	4.857	4.964	7.742	6.517	6.26	4.602	5.635	5.467	1.0
