SMILES	pchembl_value_Mean	Year
Cc1nn(-c2nc(-c3ccccn3)nc(NC(=O)CN3CCN(C)CC3)c2)c(C)c1	7.59	2008.0
CC(=O)Nc1ccc(C=NNc2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)cc1	5.88	2019.0
CCOc1c(O)ccc(-c2c(C#N)c(N)nc(-c3ccc(O)cc3)c2)c1	6.57	2006.0
COc1ccc(CNc2ncc(C(=O)O)c3nc(-c4ccco4)nn23)cc1	4.91	2014.0
CN(C)c1nc2c(scc2)c(-c2nccs2)n1	8.64	2008.0
CCOC(O)=C1C(C)=Nc2nc3c(cccc3)n2C1c1cnco1	6.55	2020.0
CCCn1c(=O)c2c([nH]c(-c3cn(Cc4ccccc4)nc3)n2)n(CCC)c1=O	6.54	2006.0
O=C(Nc1nc(-c2cccnc2)c(-c2ccncc2)cc1)C1CC1	5.83	2010.0
CC(C)(NC(=O)COc1ccc2nc(O)c(-c3nccs3)c(CCC(F)(F)F)c2c1)c1ccccc1	6.06	2010.0
COc1ccccc1CNc1nc(Cl)nc2c1ncn2C1SCC(O)C1O	7.7	2015.0
CCC(=O)Nc1nc(-n2nc(C)cc2C)nc(-c2cncc(OC)c2)c1	8.74	2008.0
[C-]#[N+]c1cn2c(-c3noc4cc(C(=O)N5CCOCC5)ccc34)cnc2cc1	6.83	2015.0
CCOc1c2cccc(CNC(=O)c3nc(N)nc4c(F)cccc34)c2ncc1	7.13	2016.0
CCCC(=O)Nc1c(C#N)c(-c2ccccc2)nc(-c2ccccc2)n1	7.16	2008.0
OC1COC(n2cnc3c2nc(Cl)nc3NCc2cccc(I)c2)C1O	7.37	2015.0
Nc1nc(-c2ccco2)cc(C(=O)NCc2cccnc2)n1	8.03	2009.0
N#Cc1cccc(CSc2nc(N)c(C#N)c(-c3ccco3)c2C#N)c1	7.03	2019.0
CNC(=O)C1[Se]C(n2cnc3c2ncnc3NCc2cc3c(cccc3)cc2)C(O)C1O	6.71	2017.0
CC(=O)Nc1nc(-c2ccco2)c(-c2ccncc2)nc1	6.14	2011.0
Nc1nc2c(ncn2Cc2c(F)cccc2)c(-c2ccco2)n1	8.3	2008.0
O=C(CCCc1ccccc1)Nc1nc2c(ccs2)c(=O)s1	7.08	2013.0
Cc1cccc(OCC(=O)Nc2n[nH]c(-c3ccccc3)n2)c1	5.7	2012.0
O=C(c1ccccc1)c1c(-c2ccco2)nc(NCc2cccs2)s1	7.27	2009.0
CCn1nnc(C2OC(n3cnc4c(N)nc(NC(C)Cc5ccc(Br)cc5)nc43)C(O)C2O)n1	7.886666666666667	2015.0
CCn1cc2c(n1)nc(NC(=O)Nc1ccc(OC)cc1)n1nc(-c3ccco3)nc21	5.98	1999.0
CCCCCNc1ncc(C(=O)O)c2nc(-c3ccco3)nn12	4.57	2014.0
Nc1nc(-c2nccs2)c2nnn(Cc3ccccc3F)c2n1	8.07	2009.0
COCCOc1ccc(N2CCN(CCSc3cc4nc(-c5ccco5)nn4c(N)n3)CC2)cc1	8.82	2009.0
CCNC(=O)C1OC(n2cnc3c2ncnc3N)C(O)C1O	7.564857142857142	1986.0
CC(C)Nc1nc2nc(-c3ccco3)nn2c(NCc2ccccc2)n1	6.41	2016.0
CCCn1c(=O)c2c(cc(-c3ccc(COC(=O)N4CCN(c5ccc(F)cc5)CC4)cc3)[nH]2)n(CCC)c1=O	7.3	2009.0
CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)Nc4ccc(CC#N)cc4)cc3)[nH]2)n(CCC)c1=O	7.4	2006.0
CCn1c(=O)c2c(cc(-c3ccc(OCC(=O)O)cc3)[nH]2)n(CCCOC)c1=O	6.03	2006.0
Nc1c2cc(CN3CCOCC3)sc2nc(-c2cc(Cl)ccc2)n1	6.92	2011.0
Nc1nc(-c2ccccc2)cc2nn(Cc3ccccc3)c(=O)n12	9.0	2011.0
O=C(Nc1nc(-c2ccccc2)nc(-c2cc3c(cc2)OCO3)c1)C1CC1	7.16	2008.0
OC1C(O)C(n2cnc3c2nc(C#Cc2cccc(Cl)c2)nc3NCc2cc(Cl)ccc2)C2CC12	5.75	2012.0
CCCCn1c(N=Cc2ccc(Cl)cc2)c(C#N)sc1=S	8.02	2013.0
CCNCc1cc(OCC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)ccc1	9.52	2008.0
COc1c2nc(NC(=O)C(C)(C)Oc3ccc4OCOc4c3)sc2c(N2CCOCC2)cc1	8.225	2017.0
OC1C(CCl)OC(n2cnc3c2nc(Cl)nc3NC2CC3CCC2C3)C1O	5.69	2009.0
Cc1cc2c(c(C)c1O)c1c(cncc1)n2C	4.09	2008.0
C=C(CCC)C1=CC=C(CC2CCCCCCC2)C2C=C(C3=CC=CC3)C=C12	6.46	2014.0
CCn1cc2c(n1)nc(NC(=O)Cc1cscc1)n1nc(-c3ccco3)nc21	7.64	2009.0
NCCOc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1	7.83	2019.0
COc1ccc(NC(=O)Nc2nc3cn(C)cc3c3nc(-c4ccco4)nn23)cc1	6.3	2012.0
Nc1c2nc(-c3ccccc3)sc2nc(-c2cccc(O)c2)n1	8.3	2019.0
COc1cccc(CNC(=O)COc2ccc(-c3cc4c([nH]3)c(=O)n(C)c(=O)n4C)cc2)c1	6.48	2006.0
CC(C)(C)c1nc2c(scc2)c(-c2nccs2)n1	8.51	2008.0
OC1C(O)C(n2cnc3c2nc(Cl)nc3NCc2cc(Cl)ccc2)C2CC12	5.345	2008.0
CCCn1c(=O)c2c(cc(-c3ccc(OC(C)(C)C(=O)Nc4ccccc4)cc3)[nH]2)n(CCC)c1=O	7.27	2006.0
CC(C)CCNc1ccc(C(=O)Nc2nccs2)cc1	6.14	2015.0
COc1c2nc(NC(=O)C(C)(C)Oc3ccc(F)c(F)c3)sc2c(N2CCOCC2)nc1	7.77	2017.0
Nc1nc2c(cnn2Cc2ccccc2F)c(-c2ccco2)n1	8.4	2008.0
Nc1nc(-c2ccccc2)c2C(=O)c3c(cc(Cc4c(F)cncc4)cc3)-c2n1	9.15	2012.0
Cc1nc(N)c2nc(-n3nccn3)n(C)c2n1	7.15	2005.0
COC1CCN(c2nc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)ccc2)CC1	9.38	2008.0
Nc1nc(-c2ccccc2)cc(C(=O)NCc2ncccc2)n1	7.85	2009.0
COc1cccc(CNc2nc3c(nc(-c4cnccn4)s3)c(N)n2)c1	6.01	2018.0
CCCn1cc2c(n1)nc(NC(=O)Cc1ccc3ccccc3c1)n1nc(-c3ccco3)nc21	8.1	2009.0
CC(Oc1ccccc1)C(=O)Nc1n[nH]c(-c2ccccc2)n1	6.0	2012.0
O=C(c1ccccc1)N(C(=O)c1ccccc1)c1nc2nn(CCc3ccccc3)cc2c(Cl)n1	5.27	2014.0
CCNC(=O)C1OC(n2cnc3c2ncnc3NCCCCCCNc2ccc([N+](=O)[O-])c3nonc23)C(O)C1O	5.215	2001.0
Cn1cc2c(n1)nc(N(Cc1ccccc1)Cc1ccccc1)n1nc(-c3ccco3)nc21	5.94	2012.0
CC(C)Cn1c(=O)c2c([nH]c(-c3cn(Cc4cc(F)ccc4)nc3)n2)n(CC(C)C)c1=O	5.89	2006.0
Cn1c(=O)c2c(nc3CN(Cc4csc(-c5cccc(Cl)c5)n4)CCn32)n(C)c1=O	6.44	2016.0
CCn1cc2c(n1)nc(NC(=O)Cc1ccc(-c3ccccc3)cc1)n1nc(-c3ccco3)nc21	7.15	2009.0
CCCn1c(=O)n(C)c(=O)c2c1cc(-c1ccc(OCC(=O)N3CCN(c4cccc(Cl)c4)CC3)cc1)[nH]2	6.32	2008.0
NCCNC(=O)Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3OC(CO)C(O)C3O)cc2)cc1	6.43	2012.0
CCC(=O)Nc1nc(-c2c(F)cccc2)cc(-c2ccccc2F)n1	6.37	2011.0
Cn1cc2c(n1)nc(NC(=O)Nc1ccco1)n1nc(-c3ccco3)nc21	6.46	2006.0
C#CCn1c(=O)c2c(nc3N(CC4CCCCC4)CCCn32)n(C)c1=O	6.29	2013.0
CCCn1c(=O)c2c(cc(-c3ccc(OCC(=O)N4CCC(c5ccccc5)(c5ccccc5)CC4)cc3)[nH]2)n(CCC)c1=O	5.98	2008.0
Cn1ncc2c1c1nc(-c3ccco3)nn1c(N)n2	8.44	2012.0
OCCNc1nc2c(cnn2CCc2ccccc2)c(-c2ccco2)n1	6.87	2008.0
Nc1nc(-c2ccc(OCC(O)CO)cc2)cn2c(=O)n(-c3ccccc3)nc12	6.45	2020.0
Nc1nc(-c2cc([N+](=O)[O-])ccc2)nc2c1cc(CN1CCC(F)CC1)s2	5.42	2011.0
Cc1ccc(-c2nc(N)c3cc(CN4CCOCC4)sc3n2)o1	7.48	2011.0
CCC(=O)Nc1nc(-c2ccco2)c(-c2ccncc2)nc1	7.26	2011.0
CCn1cnc2c1nc(NCCc1ccccc1)nc2N	6.82	2015.0
CCn1nnc(C2OC(n3cnc4c3ncnc4NCC3CC3)C(O)C2O)n1	6.95	2017.0
CCOC(=O)c1cnc(NC2CCCCC2)n2nc(-c3ccco3)nc12	7.23	2014.0
O=C(c1ccc(F)cc1)c1c[nH]c(C(=O)NCCCn2ccnc2)c1	5.33	2012.0
Nc1nc(C(=O)NCc2cccc3c2nccc3)c2ccc(F)cc2n1	9.52	2016.0
O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3c(cccn3)n12	6.68	2009.0
CCN(C(C)=O)c1c2sc(NC(=O)c3ccc(S(C)(=O)=O)cc3)nc2c(OC)cc1	7.04	2010.0
COc1cc(C=Cc2cc3c(c(=O)n(C)c(=O)n3C)n2C)ccc1	6.41	2013.0
O=C(Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1)C1CCCC1	6.71	2004.0
OCC1OC(n2cnc3c2ncnc3NC2CC2c2cccc(C(F)(F)F)c2)C(O)C1O	5.62	2012.0
COc1c(OCc2ccccc2)ccc(C=NNc2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1	7.0	2019.0
Cc1cc(-n2nc(N)c(C(=O)CCc3ccccc3)n2)ccc1	6.6	2018.0
Nc1nc(-c2ccco2)c2nnn(Cc3cccc(Cl)c3)c2n1	8.64	2009.0
CCOC(=O)c1cnc(NC(=O)Nc2ccccc2)n2nc(-c3ccco3)nc12	8.32	2014.0
CC(=O)Oc1ccc(CCNc2nc3nc(-c4ccco4)nn3c(N)n2)cc1	7.41	2013.0
CNc1nc2c(scc2)c(-c2ccco2)n1	7.4	2008.0
CCCn1c(=O)c2c(cc(-c3ccc(OC(C)C(=O)Nc4ccccc4)cc3)[nH]2)n(CCC)c1=O	6.98	2006.0
Nc1nc(N2CCN(C(=O)C(c3ccccc3)c3ccccc3)CC2)nc2nc(-c3ccco3)nn12	7.03	2011.0
Nc1nc(-n2cccn2)nc(N2CCCCC2)c1Br	7.85	2014.0
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5F)CC4)nc32)C(O)C1O	8.32	2015.0
Nc1nc(-c2cncs2)c2ncn(C(=O)NCc3ccccc3)c2n1	7.25	2008.0
CCNC(=O)C1OC(n2cnc3c(NCC)nc(I)nc32)C(O)C1O	5.71	2006.0
CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(N=[N+]=[N-])cc5)CC4)cc3)[nH]2)c1=O	6.68	2019.0
COc1ccccc1-n1cc2nc(CCCc3ccccc3)nc(N)c2n1	6.19	2016.0
Cn1cc2c(n1)nc(NC(=O)Cc1ccc(-c3ccccc3)cc1)n1nc(-c3ccco3)nc21	6.71	2009.0
COc1c2nc(NC(=O)c3ccc(F)cc3)sc2c(N(CC(N)=O)C(C)=O)cc1	6.8	2010.0
CCN(CC)CCC(C)CC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1	6.96	2015.0
Nc1c2nc(-c3ccccc3)sc2nc(-c2ccco2)n1	8.77	2019.0
Nc1nc2nc(-c3ccco3)nn2c(NC(=O)c2ccccc2)n1	7.36	2011.0
Nc1nc(-c2ccco2)nc2c1cc(CN1CCSCC1)s2	8.04	2011.0
Nc1nc2c(nnn2Cc2cc3c(cc2)[nH]nn3)c(-c2ccco2)n1	7.92	2009.0
Cn1cc2c(n1)nc(NC(=O)Nc1ccc[n+](C)c1)n1nc(-c3ccco3)nc21	7.38	2006.0
CCN(CC)CCOc1cccc(-c2nc3c([nH]2)n(C)c(=O)n(C)c3=O)c1	7.0	2009.0
OC1COC(n2cnc3c2ncnc3NCc2cccc(Cl)c2)C1O	5.47	2009.0
CCCn1c(=O)c2c([nH]c(C34CCC(O)(CC3)CC4)n2)n(CCC)c1=O	6.26	2006.0
CCc1c(-c2nc(N)nc(C(=O)NCc3ncccc3)c2)cccc1	7.04	2009.0
CCC(=O)Nc1ccc(C(=O)Nc2nccs2)cc1	6.05	2011.0
CCCn1ncc2c1c1nc(-c3ccco3)nn1c(N)n2	7.92	2012.0
CCOC(=O)COc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3CCCOC)cc1	5.73	2006.0
O=C(c1ccco1)c1nc(C(F)(F)F)nc2c1scc2	7.48	2008.0
Oc1c(-c2ccco2)nnc2nc3c(cccc3)n12	7.48	2001.0
N#Cc1c(-c2ccccc2)nc(N)nc1-c1ccccc1	7.64	2008.0
Cc1ccc(-c2nc(N)c3cc(-c4ccccc4)sc3n2)o1	7.17	2013.0
COc1c2oc(=N)c(C(=O)NCCCOCCCCOCCCNC(=O)c3cc4c(oc3=N)c(OC)ccc4)cc2ccc1	6.4	2012.0
Cn1c(=O)c2c([nH]c(C34CC5CC(CC3C5)C4)n2)n(C)c1=O	6.01	2013.0
CCCn1c(=O)c2c([nH]c(-c3ccc(OCc4noc(-c5ccccc5OC)n4)cc3)n2)n(CCC)c1=O	6.585	2005.0
CCOC(=O)c1cnc(NC)n2nc(-c3ccco3)nc12	6.98	2014.0
CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(c5ccccc5Br)CC4)cc3)[nH]2)c1=O	7.05	2019.0
Cc1nc2c(cc1)c(S)c(Cc1ccccc1)cn2	5.04	2005.0
CCN(CC)CCOc1ccc(-c2nc3c([nH]2)n(C)c(=O)n(C)c3=O)cc1	9.6	2014.0
C#CCn1c(=O)c2c(nc3N(Cc4cccc(OC)c4)CCCn32)n(C)c1=O	6.49	2013.0
Cc1nc2c(cc1)c(O)c(CC(=O)NCc1ccccc1)cn2	6.06	2005.0
Cn1cc2c(n1)nc(NC(=O)NC1CCN(C(=O)NCCc3ccccc3)CC1)n1nc(-c3ccco3)nc21	5.74	2012.0
N=C1N(CCCCc2ccccc2)CC2Cc3c(cccc3)CN12	4.46	2015.0
CC(=O)Nc1nc(-n2nc(C)cc2C)nc(-c2cccc(N3CCCCC3)n2)c1	9.25	2008.0
CCCn1c(=O)c2c([nH]c(-c3ccc[nH]3)n2)n(CCCOC)c1=O	6.4	2009.0
CNc1ncc(C(=O)OC(c2ccccc2)c2ccccc2)c2nc(-c3ccco3)nn12	6.71	2018.0
CNC(=O)C1SC(n2cnc3c(N)nc(Cl)nc32)C(O)C1O	6.8	2003.0
C#CCn1c(=O)c2c(nc3N(Cc4ccccc4OC)CCCn32)n(C)c1=O	6.38	2013.0
C#CCn1c(=O)c2c(nc3N(CCc4ccccc4)CCCn32)n(C)c1=O	5.92	2013.0
COc1c2nc(NC(=O)N3CCC(F)(CO)CC3)sc2c(N2CCOCC2)cc1	8.44	2021.0
Cc1ccc(-c2nc(N)c3cc(CN4CCc5c(cccc5)C4)sc3n2)o1	6.7	2011.0
COc1cc(OCC(=O)N2CCc3c(cccc3)C2)ccc1-c1cc2c([nH]1)c(=O)n(C)c(=O)n2C	4.92	2008.0
COc1cccc2c1nc(N)n1nc(CN3CCN(c4ncc(C)s4)CC3C)nc21	7.64	2015.0
O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12	6.21	2011.0
OC1CSC(n2cnc3c2nc(Cl)nc3NCc2cccc(Cl)c2)C1O	8.78	2015.0
CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(Cl)cc5)CC4)cc3)[nH]2)c1=O	6.48	2009.0
COc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1	8.1	2008.0
OCC1OC(n2cnc3c2ncnc3NC2CC3CCC2N3)C(O)C1O	5.11	2007.0
CCCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCN(Cc5ccc(OC)cc5)CC4)cc3)[nH]2)c1=O	6.48	2009.0
COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccc(Br)cc4)nn23)cc1	5.08	2011.0
CCn1c(=O)c2c([nH]c(-c3cn(Cc4ccccc4)nc3)n2)n(C)c1=O	7.14	2008.0
c1ccc(-c2cc(-c3ccccc3)c3[nH]cnc3n2)cc1	7.41	2007.0
Cc1cc(CN(C)C)c(OCC(=O)Nc2nc(-c3ccc(C)o3)nc(-n3nc(C)cc3C)c2)cc1	9.0	2008.0
C#CCCCCC(=O)NCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1	7.12	2011.0
COCC1CCCN1c1cc(NC(C)=O)nc(-c2cccs2)n1	7.45	2009.0
CC(=O)COc1c2oc(=O)c(-c3ccccc3)cc2ccc1	4.79	2020.0
Nc1c2cc(CN3CCOCC3)sc2nc(-c2cc(F)ccc2)n1	6.96	2011.0
CCCCn1c(=O)c2c(nc3N(c4ccc(OCCN(CC)CC)cc4)CCCn32)n(CCCC)c1=O	6.0	2016.0
CCCCc1nc2c(nc[nH]2)c2nc(-c3ccc(OCC)cc3)nn12	6.24	2002.0
Nc1c2nc(-c3ccccc3)sc2nc(-c2cccc(CO)c2)n1	7.28	2019.0
CNC(=O)C1[Se]C(n2cnc3c2nc(Cl)nc3NCc2cc(I)ccc2)C(O)C1O	5.92	2017.0
CCCn1c(=O)c2c(c(Cl)c(-c3ccc(OCC(=O)Nc4ccc(OC)cc4)cc3)[nH]2)n(CCC)c1=O	7.35	2006.0
OCc1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(Nc3nc4c(cccc4)cn3)n2)nc1	6.45	2007.0
COc1cccc(-c2nc(N)c3cc(CN4CCOCC4)sc3n2)c1	6.43	2011.0
Cc1cc(-c2nc(NC3CCCC3)c3ncn(C4OC(Cn5nc(C)cc5C)C(O)C4O)c3n2)cc(C)c1	5.23	2018.0
N#Cc1cc(-c2c(-n3cncn3)sc(Nc3ccncc3)n2)ccc1	5.38	2005.0
Nc1nc2nn(CCc3c(Br)cc(Br)cc3Br)cc2c2nc(-c3ccco3)nn12	6.46	2009.0
N#Cc1c(N)nc(-c2ccco2)cc1-c1ccc(O)cc1	7.39	2008.0
Nc1nc(-c2ccco2)c2ncn(Cc3c(Cl)cccc3Cl)c2n1	8.15	2005.0
Nc1nc2c(cnn2CCN2CCN(c3c(F)cc(F)cc3F)CC2)c2nc(-c3ccco3)nn12	8.96	2007.0
Nc1nc(-c2ccccc2)nc2cn(Cc3ccccc3)nc12	6.52	2016.0
Nc1nc(-c2ccco2)c2ncn(Cc3cc(F)c(C(F)(F)F)cc3)c2n1	8.06	2005.0
OC1C(O)C(n2cnc3c2nc(Cl)nc3NCc2cc(Br)ccc2)C2CC12	5.8	2008.0
Cc1cccnc1CNC(=O)c1cc(-c2cc(C#N)ccc2)nc(N)n1	7.54	2009.0
CCn1nnc(C2OC(n3cnc4c3nc(Cl)nc4NCc3cccc(Cl)c3)C(O)C2O)n1	6.96	2017.0
CC(C)c1ccc2Cc3c(nc(N)nc3-c3ccc(Br)o3)-c2c1	9.1	2008.0
Nc1nc(N2CCNCC2)nc2nc(-c3ccco3)nn12	6.82	2011.0
NCC1CCN(CCC(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)CC1	6.91	2020.0
CCCn1c(=O)c2c(c3c(cncc3)[nH]2)n(CCC)c1=O	5.44	2009.0
CC(C)Nc1nc2nc(-c3ccco3)nn2c(N)n1	7.19	2016.0
COCCNc1ncc2c(n1)n(-c1cc(OC)ccc1)c(=O)n2Cc1c(F)cccc1F	6.97	2009.0
COc1ccc(CCCc2nc3cn(-c4ccccc4)nc3c(N)n2)cc1	6.1	2014.0
CCC(=O)Nc1cc(-c2cocc2)nc(-c2cocc2)n1	7.08	2011.0
Nc1nc(-c2ccccc2)c(-c2ccc(O)cc2)cn1	8.89	2017.0
Nc1c2nc(-c3ccco3)n(CCCO)c2ncn1	7.82	2013.0
CCn1c(=S)sc2c1ncn1nc(-c3ccco3)nc21	8.45	2010.0
N#Cc1cc(-c2nc(N)c3cc(C4(c5ccccc5)CC4)sc3n2)ccc1	6.65	2013.0
CCCn1c(=O)c2c(cc(-c3ccc(OC(C)C(=O)NCc4ccc(Cl)cc4)cc3)[nH]2)n(CCC)c1=O	7.33	2006.0
Cc1nc(CNC(=O)c2nc(N)nc(-c3ccc(C)o3)c2)ccc1	8.6	2009.0
CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccccc5Cl)CC4)nc32)C(O)C1O	7.74	2015.0
Cn1c(=O)c2c(nc3N(C4CCC4)CCCn32)n(C)c1=O	6.07	2011.0
CCOc1c2oc(=O)c(-c3ccccc3)cc2ccc1	4.26	2020.0
CCn1c(=O)c2c(nc(Cc3cccs3)n2C)n(Cc2ccccc2)c1=O	6.12	2010.0
Cc1csc(-c2nc(N)c3cc(CN4C(C)CCCC4C)sc3n2)n1	7.05	2011.0
Cn1cc2c(n1)nc(NCCCCCNC(=S)N=C1C=CC(=C3c4ccc(O)cc4Oc4c3ccc(O)c4)C(C(=O)O)=C1)n1nc(-c3ccco3)nc21	6.04	2016.0
CCCn1c(=O)c2c([nH]c(-c3cc(OCC4CC(=O)N(c5ccc(C(F)(F)F)cc5)C4)no3)n2)n(CCC)c1=O	5.54	2017.0
CN1CCN(C(=O)COc2ccc(-c3cc4c([nH]3)c(=O)n(C)c(=O)n4C)cc2)CC1	6.1	2008.0
Cc1nc2c(nc(Nc3ccccc3)nc2N)s1	6.22	2018.0
COc1ccc(-n2nc3c(N)nc(C)cn3c2=O)cc1	5.98	2017.0
CCC(CC)Nc1nc(Cl)nc2c1ncn2C1C(O)C(O)C2(CO)CC12	5.76	2016.0
c1ccc(Nc2nc3c(ncnc3N3CCCCC3)s2)cc1	6.01	2016.0
CCNC(=O)C1OC(n2cnc3c2ncnc3NNC(=O)c2ccc(C)s2)C(O)C1O	5.68	2007.0
Nc1nc2c(cnn2CCN2CCC(N3CCOCC3)CC2)c2nn(Cc3ccccc3)c(=O)n12	7.55	2011.0
COCC1CCCN1c1nc(-n2nc(C)cc2C)nc(N)c1	6.58	2009.0
COc1cccc(Cn2cnc3c2nc(N)nc3-c2ccco2)c1	8.030000000000001	2005.0
Cn1c(=O)c2c(c(O)c(-c3ccccc3)[nH]2)n(C)c1=O	5.83	2008.0
Nc1c2nc(-c3ccco3)sc2nc(NCCc2ccco2)n1	8.523333333333333	2018.0
O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1	8.18	2013.0
Nc1nc2c(cnn2CCN2CCN(c3ccc(F)cc3F)CC2)c2nc(-c3ccco3)nn12	9.22	2007.0
CCCCn1c(=O)c2c([nH]c(-c3cn(Cc4ccccc4)nc3)n2)n(C)c1=O	6.61	2008.0
Clc1ccc(Nc2nc3c(ncnc3N3CCCC3)s2)cc1	5.69	2016.0
Nc1nc2c(cnn2CCN2CCN(c3ccc(F)cc3)CC2)c2nc(-c3ccco3)nn12	9.0	2007.0
Nc1nc(-c2ccco2)c2[nH]cnc2n1	6.58	2008.0
CCn1cc2c(n1)nc(NC(=O)Nc1ccc(S(=O)(=O)O)cc1)n1nc(-c3ccco3)nc21	6.6	2002.0
COCCOc1cccc2c1CN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)CC2	8.82	2008.0
Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NC(=O)CCC2CCCC2)n1	5.7	2004.0
CC(C)CCn1cc2c(n1)nc(NC(=O)Cc1ccc(Cl)cc1)n1nc(-c3ccco3)nc21	8.56	2009.0
CN(C)c1c(C(=O)c2cnc(N)n2-c2ccc(C(F)(F)F)cc2)sc(NC(=O)c2ccccc2)n1	4.78	2018.0
Nc1nc(-c2cnc3ccc(F)cn23)c2ccc(C(=O)N3CCCCCC3)cc2n1	7.08	2015.0
Cc1cccc(-c2nc(N)nc(C(=O)NCc3ncccc3C)c2)c1	8.05	2009.0
CCN(CCN1CCN(c2ccc(OCCOC)cc2)CC1)c1cc2nc(-c3ccco3)nn2c(N)n1	8.82	2009.0
Nc1nc(-c2ccco2)nc2cn(-c3ccccc3O)nc12	7.05	2016.0
CCCCNC(=O)c1cc2c(cc1)n(CCCOC)c(NC(=O)c1cccc(C#N)c1)n2	7.32	2010.0
CCn1nnc(C2OC(n3cnc4c(N)nc(Cl)nc43)C(O)C2O)n1	7.135	2015.0
Nc1nc2c(ncn2Cc2ccccc2C(F)(F)F)c2nc(-c3ccco3)nn12	8.34	2007.0
Cn1cc2c(n1)nc(N)n1nc(-c3ccc(C(F)(F)F)cc3)nc21	5.16	2011.0
Cn1c(-c2cnccc2)nc2c1ncnc2NC1CCCC1	5.2	2018.0
Cc1ccc(-c2nc3c(nc(NCc4cccs4)nc3N)s2)o1	7.47	2018.0
CCOC(=O)c1nc(NC(=O)c2ccccc2)nc2nn(C)cc12	4.79	2015.0
OC1C(O)C(n2cnc3c2nc(Cl)nc3NC2CC2)C2CC12	5.43	2011.0
CCCCC(NC(=O)CCCCCNC(=O)C1CCC2c3c(CCN2C1)c1c(cccc1)[nH]3)C(=O)NC(Cc1ccc(F)cc1)C(=O)NC(CCCCN)C(N)=O	4.96	2015.0
COc1cccc(-c2nc(-c3c(OC)c(OC)ccc3)nc(NC(C)=O)c2)c1OC	6.43	2013.0
Nc1nc(-c2ccc(NCc3ccc(S(N)(=O)=O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12	7.55	2020.0
CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)Nc2nccs2)cc1F	8.23	2011.0
COc1ccc(NC(=O)Nc2nc3nn(C(C)(C)C)cc3c3nc(-c4ccco4)nn23)cc1	6.26	2000.0
Cc1csc(-c2coc3c(c(C)cc(OCCN(C)C)c3)c2=O)n1	5.8	2014.0
Nc1nc(-c2cc(F)ccc2)cc(C(=O)NCc2ccccn2)n1	7.75	2009.0
CCn1c(=O)c2c(nc(Cc3ccco3)n2C)n(Cc2ccccc2)c1=O	5.76	2010.0
CCN(C(C)=O)c1ccc(Cl)c2c1sc(NC(=O)c1ccc(F)cc1)n2	7.82	2010.0
C#CCN(CCCCCNc1nc2nc(-c3ccco3)nn2c(N)n1)C(=O)c1ccc(S(=O)(=O)F)cc1	8.615	2018.0
COc1ccc(Nc2nc3c(ncnc3Cl)s2)cc1	5.45	2016.0
CNC(=O)C12CC1C(n1cnc3c(N)nc(C#Cc4ccccc4)nc31)C(O)C2O	5.92	2014.0
Cc1nn(-c2cc(NC(=O)CN3CCC(OC(C)C)C3)nc(-c3ccc(C)o3)n2)c(C)c1	7.07	2008.0
CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#CC(O)c4ccccc4[N+](=O)[O-])nc32)C(O)C1O	6.43	2006.0
Cc1c(C)c2c(nc(N)nc2-n2cncn2)s1	5.25	2019.0
